"scene","sensor","tile","year_doy","evi2","year","doy","date"
"HLS_S30_T15TYL_2019259","S30","T15TYL","2019259",0.432679500134994,2019,259,2019-09-16
"HLS_S30_T15TYL_2019267","S30","T15TYL","2019267",0.38109672581922,2019,267,2019-09-24
"HLS_S30_T15TYL_2019269","S30","T15TYL","2019269",0.373887060322468,2019,269,2019-09-26
"HLS_L30_T15TYL_2019271","L30","T15TYL","2019271",0.38160350563986,2019,271,2019-09-28
"HLS_S30_T15TYL_2019279","S30","T15TYL","2019279",0.33584483460082,2019,279,2019-10-06
"HLS_S30_T15TYL_2019282","S30","T15TYL","2019282",0.305981320245113,2019,282,2019-10-09
"HLS_L30_T15TYL_2019287","L30","T15TYL","2019287",0.279389851776331,2019,287,2019-10-14
"HLS_S30_T15TYL_2019287","S30","T15TYL","2019287",0.279723079610972,2019,287,2019-10-14
"HLS_S30_T15TYL_2019289","S30","T15TYL","2019289",NA,2019,289,2019-10-16
"HLS_S30_T15TYL_2019294","S30","T15TYL","2019294",NA,2019,294,2019-10-21
"HLS_S30_T15TYL_2019299","S30","T15TYL","2019299",0.180940639728945,2019,299,2019-10-26
"HLS_S30_T15TYL_2019302","S30","T15TYL","2019302",0.230977491176288,2019,302,2019-10-29
"HLS_S30_T15TYL_2019307","S30","T15TYL","2019307",0.227725645618705,2019,307,2019-11-03
"HLS_S30_T15TYL_2019309","S30","T15TYL","2019309",0.258853107064292,2019,309,2019-11-05
"HLS_L30_T15TYL_2019319","L30","T15TYL","2019319",0.209665181454217,2019,319,2019-11-15
"HLS_S30_T15TYL_2019319","S30","T15TYL","2019319",0.216563855661866,2019,319,2019-11-15
"HLS_L30_T15TYL_2019326","L30","T15TYL","2019326",0.28234649122807,2019,326,2019-11-22
"HLS_S30_T15TYL_2019337","S30","T15TYL","2019337",0,2019,337,2019-12-03
"HLS_S30_T15TYL_2019344","S30","T15TYL","2019344",0,2019,344,2019-12-10
"HLS_S30_T15TYL_2019347","S30","T15TYL","2019347",NA,2019,347,2019-12-13
"HLS_S30_T15TYL_2019349","S30","T15TYL","2019349",NA,2019,349,2019-12-15
"HLS_S30_T15TYL_2019352","S30","T15TYL","2019352",0,2019,352,2019-12-18
"HLS_L30_T15TYL_2020002","L30","T15TYL","2020002",NA,2020,2,2020-01-02
"HLS_S30_T15TYL_2020004","S30","T15TYL","2020004",NA,2020,4,2020-01-04
"HLS_S30_T15TYL_2020007","S30","T15TYL","2020007",0,2020,7,2020-01-07
"HLS_S30_T15TYL_2020012","S30","T15TYL","2020012",0,2020,12,2020-01-12
"HLS_S30_T15TYL_2020032","S30","T15TYL","2020032",0,2020,32,2020-02-01
"HLS_S30_T15TYL_2020037","S30","T15TYL","2020037",0,2020,37,2020-02-06
"HLS_L30_T15TYL_2020041","L30","T15TYL","2020041",0,2020,41,2020-02-10
"HLS_S30_T15TYL_2020044","S30","T15TYL","2020044",NA,2020,44,2020-02-13
"HLS_S30_T15TYL_2020047","S30","T15TYL","2020047",0,2020,47,2020-02-16
"HLS_L30_T15TYL_2020050","L30","T15TYL","2020050",0,2020,50,2020-02-19
"HLS_S30_T15TYL_2020054","S30","T15TYL","2020054",0,2020,54,2020-02-23
"HLS_S30_T15TYL_2020057","S30","T15TYL","2020057",NA,2020,57,2020-02-26
"HLS_S30_T15TYL_2020059","S30","T15TYL","2020059",0,2020,59,2020-02-28
"HLS_S30_T15TYL_2020062","S30","T15TYL","2020062",NA,2020,62,2020-03-02
"HLS_S30_T15TYL_2020064","S30","T15TYL","2020064",0,2020,64,2020-03-04
"HLS_L30_T15TYL_2020066","L30","T15TYL","2020066",0,2020,66,2020-03-06
"HLS_S30_T15TYL_2020067","S30","T15TYL","2020067",0,2020,67,2020-03-07
"HLS_L30_T15TYL_2020082","L30","T15TYL","2020082",NA,2020,82,2020-03-22
"HLS_S30_T15TYL_2020082","S30","T15TYL","2020082",0,2020,82,2020-03-22
"HLS_S30_T15TYL_2020084","S30","T15TYL","2020084",NA,2020,84,2020-03-24
"HLS_S30_T15TYL_2020087","S30","T15TYL","2020087",0,2020,87,2020-03-27
"HLS_S30_T15TYL_2020092","S30","T15TYL","2020092",0,2020,92,2020-04-01
"HLS_L30_T15TYL_2020105","L30","T15TYL","2020105",NA,2020,105,2020-04-14
"HLS_S30_T15TYL_2020112","S30","T15TYL","2020112",0.267594084265831,2020,112,2020-04-21
"HLS_S30_T15TYL_2020117","S30","T15TYL","2020117",0.234630134523774,2020,117,2020-04-26
"HLS_L30_T15TYL_2020121","L30","T15TYL","2020121",0.247084937894036,2020,121,2020-04-30
"HLS_S30_T15TYL_2020122","S30","T15TYL","2020122",0.250206252334785,2020,122,2020-05-01
"HLS_S30_T15TYL_2020124","S30","T15TYL","2020124",0.254420772678821,2020,124,2020-05-03
"HLS_S30_T15TYL_2020127","S30","T15TYL","2020127",0.266930087473621,2020,127,2020-05-06
"HLS_S30_T15TYL_2020129","S30","T15TYL","2020129",0.28868698730535,2020,129,2020-05-08
"HLS_L30_T15TYL_2020130","L30","T15TYL","2020130",0.258989462750618,2020,130,2020-05-09
"HLS_S30_T15TYL_2020132","S30","T15TYL","2020132",NA,2020,132,2020-05-11
"HLS_S30_T15TYL_2020134","S30","T15TYL","2020134",NA,2020,134,2020-05-13
"HLS_L30_T15TYL_2020137","L30","T15TYL","2020137",0.267232084163709,2020,137,2020-05-16
"HLS_S30_T15TYL_2020137","S30","T15TYL","2020137",0.273024778972249,2020,137,2020-05-16
"HLS_S30_T15TYL_2020142","S30","T15TYL","2020142",0.307605850426655,2020,142,2020-05-21
"HLS_S30_T15TYL_2020144","S30","T15TYL","2020144",NA,2020,144,2020-05-23
"HLS_L30_T15TYL_2020146","L30","T15TYL","2020146",NA,2020,146,2020-05-25
"HLS_S30_T15TYL_2020147","S30","T15TYL","2020147",0.425884171684429,2020,147,2020-05-26
"HLS_S30_T15TYL_2020152","S30","T15TYL","2020152",0.474291128687547,2020,152,2020-05-31
"HLS_S30_T15TYL_2020154","S30","T15TYL","2020154",0.501884608498713,2020,154,2020-06-02
"HLS_S30_T15TYL_2020157","S30","T15TYL","2020157",0.534045438005503,2020,157,2020-06-05
"HLS_L30_T15TYL_2020162","L30","T15TYL","2020162",NA,2020,162,2020-06-10
"HLS_S30_T15TYL_2020164","S30","T15TYL","2020164",0.606345965840474,2020,164,2020-06-12
"HLS_L30_T15TYL_2020169","L30","T15TYL","2020169",0.56497781562624,2020,169,2020-06-17
"HLS_S30_T15TYL_2020169","S30","T15TYL","2020169",0.579337424868532,2020,169,2020-06-17
"HLS_S30_T15TYL_2020177","S30","T15TYL","2020177",0.581399180209033,2020,177,2020-06-25
"HLS_S30_T15TYL_2020179","S30","T15TYL","2020179",0.61611638062919,2020,179,2020-06-27
"HLS_S30_T15TYL_2020182","S30","T15TYL","2020182",0.589235616556711,2020,182,2020-06-30
"HLS_S30_T15TYL_2020184","S30","T15TYL","2020184",NA,2020,184,2020-07-02
"HLS_L30_T15TYL_2020185","L30","T15TYL","2020185",0.543447017059745,2020,185,2020-07-03
"HLS_S30_T15TYL_2020187","S30","T15TYL","2020187",0.62886094867161,2020,187,2020-07-05
"HLS_S30_T15TYL_2020189","S30","T15TYL","2020189",0.603389401754518,2020,189,2020-07-07
"HLS_S30_T15TYL_2020192","S30","T15TYL","2020192",0.602493947070102,2020,192,2020-07-10
"HLS_L30_T15TYL_2020194","L30","T15TYL","2020194",0.680105094360628,2020,194,2020-07-12
"HLS_S30_T15TYL_2020194","S30","T15TYL","2020194",0.710349720833389,2020,194,2020-07-12
"HLS_S30_T15TYL_2020197","S30","T15TYL","2020197",NA,2020,197,2020-07-15
"HLS_S30_T15TYL_2020199","S30","T15TYL","2020199",0.596684837177565,2020,199,2020-07-17
"HLS_L30_T15TYL_2020201","L30","T15TYL","2020201",0.609141879999483,2020,201,2020-07-19
"HLS_S30_T15TYL_2020202","S30","T15TYL","2020202",NA,2020,202,2020-07-20
"HLS_S30_T15TYL_2020204","S30","T15TYL","2020204",NA,2020,204,2020-07-22
"HLS_L30_T15TYL_2020210","L30","T15TYL","2020210",0.620241670741077,2020,210,2020-07-28
"HLS_S30_T15TYL_2020212","S30","T15TYL","2020212",0.660477471978693,2020,212,2020-07-30
"HLS_S30_T15TYL_2020214","S30","T15TYL","2020214",0.612650447122162,2020,214,2020-08-01
"HLS_L30_T15TYL_2020217","L30","T15TYL","2020217",0.593370454296702,2020,217,2020-08-04
"HLS_S30_T15TYL_2020217","S30","T15TYL","2020217",0.595689692516708,2020,217,2020-08-04
"HLS_S30_T15TYL_2020219","S30","T15TYL","2020219",0.570342877341817,2020,219,2020-08-06
"HLS_S30_T15TYL_2020224","S30","T15TYL","2020224",0.558416860743949,2020,224,2020-08-11
"HLS_S30_T15TYL_2020227","S30","T15TYL","2020227",0.531519617539073,2020,227,2020-08-14
"HLS_S30_T15TYL_2020229","S30","T15TYL","2020229",0.644253040957572,2020,229,2020-08-16
"HLS_S30_T15TYL_2020232","S30","T15TYL","2020232",0.538591441625733,2020,232,2020-08-19
"HLS_L30_T15TYL_2020233","L30","T15TYL","2020233",NA,2020,233,2020-08-20
"HLS_S30_T15TYL_2020234","S30","T15TYL","2020234",0.582851361242268,2020,234,2020-08-21
"HLS_S30_T15TYL_2020239","S30","T15TYL","2020239",NA,2020,239,2020-08-26
"HLS_L30_T15TYL_2020242","L30","T15TYL","2020242",0.543720553903302,2020,242,2020-08-29
"HLS_S30_T15TYL_2020242","S30","T15TYL","2020242",0.617941615171532,2020,242,2020-08-29
"HLS_S30_T15TYL_2020247","S30","T15TYL","2020247",NA,2020,247,2020-09-03
"HLS_L30_T15TYL_2020249","L30","T15TYL","2020249",0.495223496224014,2020,249,2020-09-05
"HLS_S30_T15TYL_2020249","S30","T15TYL","2020249",0.49846821724397,2020,249,2020-09-05
"HLS_S30_T15TYL_2020254","S30","T15TYL","2020254",NA,2020,254,2020-09-10
"HLS_S30_T15TYL_2020257","S30","T15TYL","2020257",0.504074676690886,2020,257,2020-09-13
"HLS_L30_T15TYL_2020258","L30","T15TYL","2020258",0.420628748872554,2020,258,2020-09-14
"HLS_S30_T15TYL_2020259","S30","T15TYL","2020259",0.438975098926982,2020,259,2020-09-15
"HLS_S30_T15TYL_2020262","S30","T15TYL","2020262",0.445524365156193,2020,262,2020-09-18
"HLS_S30_T15TYL_2020264","S30","T15TYL","2020264",0.427581829789045,2020,264,2020-09-20
"HLS_L30_T15TYL_2020265","L30","T15TYL","2020265",NA,2020,265,2020-09-21
"HLS_S30_T15TYL_2020267","S30","T15TYL","2020267",NA,2020,267,2020-09-23
"HLS_S30_T15TYL_2020269","S30","T15TYL","2020269",NA,2020,269,2020-09-25
"HLS_S30_T15TYL_2020272","S30","T15TYL","2020272",NA,2020,272,2020-09-28
"HLS_S30_T15TYL_2020274","S30","T15TYL","2020274",NA,2020,274,2020-09-30
"HLS_S30_T15TYL_2020277","S30","T15TYL","2020277",NA,2020,277,2020-10-03
"HLS_L30_T15TYL_2020281","L30","T15TYL","2020281",0.339443372464851,2020,281,2020-10-07
"HLS_S30_T15TYL_2020282","S30","T15TYL","2020282",0.287540412091596,2020,282,2020-10-08
"HLS_S30_T15TYL_2020284","S30","T15TYL","2020284",0.277823459625822,2020,284,2020-10-10
"HLS_S30_T15TYL_2020289","S30","T15TYL","2020289",NA,2020,289,2020-10-15
"HLS_S30_T15TYL_2020292","S30","T15TYL","2020292",0.286947452876468,2020,292,2020-10-18
"HLS_S30_T15TYL_2020304","S30","T15TYL","2020304",0,2020,304,2020-10-30
"HLS_S30_T15TYL_2020307","S30","T15TYL","2020307",0.270595968448729,2020,307,2020-11-02
"HLS_S30_T15TYL_2020309","S30","T15TYL","2020309",0.232043050355377,2020,309,2020-11-04
"HLS_S30_T15TYL_2020312","S30","T15TYL","2020312",0.283959826509582,2020,312,2020-11-07
"HLS_S30_T15TYL_2020319","S30","T15TYL","2020319",NA,2020,319,2020-11-14
"HLS_L30_T15TYL_2020322","L30","T15TYL","2020322",0,2020,322,2020-11-17
"HLS_S30_T15TYL_2020322","S30","T15TYL","2020322",0,2020,322,2020-11-17
"HLS_S30_T15TYL_2020324","S30","T15TYL","2020324",NA,2020,324,2020-11-19
"HLS_S30_T15TYL_2020332","S30","T15TYL","2020332",NA,2020,332,2020-11-27
"HLS_S30_T15TYL_2020337","S30","T15TYL","2020337",0.217898406710008,2020,337,2020-12-02
"HLS_L30_T15TYL_2020338","L30","T15TYL","2020338",0.238078767755027,2020,338,2020-12-03
"HLS_S30_T15TYL_2020339","S30","T15TYL","2020339",0.311953837818814,2020,339,2020-12-04
"HLS_S30_T15TYL_2020344","S30","T15TYL","2020344",0.225835947722722,2020,344,2020-12-09
"HLS_L30_T15TYL_2020345","L30","T15TYL","2020345",NA,2020,345,2020-12-10
"HLS_S30_T15TYL_2020349","S30","T15TYL","2020349",0.20187618811472,2020,349,2020-12-14
"HLS_S30_T15TYL_2020359","S30","T15TYL","2020359",NA,2020,359,2020-12-24
"HLS_S30_T15TYL_2021003","S30","T15TYL","2021003",0,2021,3,2021-01-03
"HLS_S30_T15TYL_2021006","S30","T15TYL","2021006",0,2021,6,2021-01-06
"HLS_S30_T15TYL_2021008","S30","T15TYL","2021008",NA,2021,8,2021-01-08
"HLS_S30_T15TYL_2021013","S30","T15TYL","2021013",0,2021,13,2021-01-13
"HLS_S30_T15TYL_2021021","S30","T15TYL","2021021",NA,2021,21,2021-01-21
"HLS_S30_T15TYL_2021023","S30","T15TYL","2021023",NA,2021,23,2021-01-23
"HLS_L30_T15TYL_2021027","L30","T15TYL","2021027",NA,2021,27,2021-01-27
"HLS_S30_T15TYL_2021028","S30","T15TYL","2021028",0,2021,28,2021-01-28
"HLS_S30_T15TYL_2021038","S30","T15TYL","2021038",NA,2021,38,2021-02-07
"HLS_S30_T15TYL_2021043","S30","T15TYL","2021043",NA,2021,43,2021-02-12
"HLS_S30_T15TYL_2021046","S30","T15TYL","2021046",0,2021,46,2021-02-15
"HLS_S30_T15TYL_2021048","S30","T15TYL","2021048",0,2021,48,2021-02-17
"HLS_S30_T15TYL_2021051","S30","T15TYL","2021051",0,2021,51,2021-02-20
"HLS_S30_T15TYL_2021053","S30","T15TYL","2021053",NA,2021,53,2021-02-22
"HLS_S30_T15TYL_2021056","S30","T15TYL","2021056",0,2021,56,2021-02-25
"HLS_S30_T15TYL_2021058","S30","T15TYL","2021058",0,2021,58,2021-02-27
"HLS_S30_T15TYL_2021061","S30","T15TYL","2021061",0,2021,61,2021-03-02
"HLS_S30_T15TYL_2021063","S30","T15TYL","2021063",0,2021,63,2021-03-04
"HLS_L30_T15TYL_2021068","L30","T15TYL","2021068",0,2021,68,2021-03-09
"HLS_S30_T15TYL_2021068","S30","T15TYL","2021068",0,2021,68,2021-03-09
"HLS_S30_T15TYL_2021071","S30","T15TYL","2021071",0,2021,71,2021-03-12
"HLS_S30_T15TYL_2021073","S30","T15TYL","2021073",0.213426954940392,2021,73,2021-03-14
"HLS_S30_T15TYL_2021076","S30","T15TYL","2021076",NA,2021,76,2021-03-17
"HLS_S30_T15TYL_2021078","S30","T15TYL","2021078",0.228783446416811,2021,78,2021-03-19
"HLS_S30_T15TYL_2021081","S30","T15TYL","2021081",0.220182545005389,2021,81,2021-03-22
"HLS_S30_T15TYL_2021088","S30","T15TYL","2021088",0.250079579818558,2021,88,2021-03-29
"HLS_L30_T15TYL_2021091","L30","T15TYL","2021091",0.229458072723133,2021,91,2021-04-01
"HLS_S30_T15TYL_2021091","S30","T15TYL","2021091",0.22004330085769,2021,91,2021-04-01
"HLS_S30_T15TYL_2021093","S30","T15TYL","2021093",0.231430816555454,2021,93,2021-04-03
"HLS_S30_T15TYL_2021096","S30","T15TYL","2021096",0.244355025081225,2021,96,2021-04-06
"HLS_S30_T15TYL_2021106","S30","T15TYL","2021106",0.237883612040995,2021,106,2021-04-16
"HLS_L30_T15TYL_2021107","L30","T15TYL","2021107",0.227994462991613,2021,107,2021-04-17
"HLS_S30_T15TYL_2021108","S30","T15TYL","2021108",NA,2021,108,2021-04-18
"HLS_S30_T15TYL_2021111","S30","T15TYL","2021111",NA,2021,111,2021-04-21
"HLS_S30_T15TYL_2021118","S30","T15TYL","2021118",0.263656249895272,2021,118,2021-04-28
"HLS_S30_T15TYL_2021121","S30","T15TYL","2021121",0.238430791937456,2021,121,2021-05-01
"HLS_S30_T15TYL_2021126","S30","T15TYL","2021126",0.232758754682376,2021,126,2021-05-06
"HLS_S30_T15TYL_2021128","S30","T15TYL","2021128",NA,2021,128,2021-05-08
"HLS_S30_T15TYL_2021131","S30","T15TYL","2021131",0.325976183495972,2021,131,2021-05-11
"HLS_L30_T15TYL_2021132","L30","T15TYL","2021132",0.270949802215767,2021,132,2021-05-12
"HLS_S30_T15TYL_2021133","S30","T15TYL","2021133",NA,2021,133,2021-05-13
"HLS_S30_T15TYL_2021136","S30","T15TYL","2021136",0.347764242468451,2021,136,2021-05-16
"HLS_S30_T15TYL_2021138","S30","T15TYL","2021138",0.333007841617222,2021,138,2021-05-18
"HLS_S30_T15TYL_2021148","S30","T15TYL","2021148",NA,2021,148,2021-05-28
"HLS_S30_T15TYL_2021151","S30","T15TYL","2021151",0.475111263777293,2021,151,2021-05-31
"HLS_S30_T15TYL_2021153","S30","T15TYL","2021153",NA,2021,153,2021-06-02
"HLS_L30_T15TYL_2021155","L30","T15TYL","2021155",0.505011985181957,2021,155,2021-06-04
"HLS_S30_T15TYL_2021156","S30","T15TYL","2021156",0.507599156336105,2021,156,2021-06-05
"HLS_S30_T15TYL_2021158","S30","T15TYL","2021158",0.594440167763856,2021,158,2021-06-07
"HLS_S30_T15TYL_2021161","S30","T15TYL","2021161",0.538248133061698,2021,161,2021-06-10
"HLS_S30_T15TYL_2021163","S30","T15TYL","2021163",0.566910685739165,2021,163,2021-06-12
"HLS_L30_T15TYL_2021164","L30","T15TYL","2021164",0.566773190409997,2021,164,2021-06-13
"HLS_S30_T15TYL_2021166","S30","T15TYL","2021166",NA,2021,166,2021-06-15
"HLS_S30_T15TYL_2021168","S30","T15TYL","2021168",0.585317248578177,2021,168,2021-06-17
"HLS_S30_T15TYL_2021173","S30","T15TYL","2021173",NA,2021,173,2021-06-22
"HLS_S30_T15TYL_2021176","S30","T15TYL","2021176",0.620120900405518,2021,176,2021-06-25
"HLS_S30_T15TYL_2021178","S30","T15TYL","2021178",NA,2021,178,2021-06-27
"HLS_S30_T15TYL_2021181","S30","T15TYL","2021181",NA,2021,181,2021-06-30
"HLS_S30_T15TYL_2021183","S30","T15TYL","2021183",0.580868279951152,2021,183,2021-07-02
"HLS_S30_T15TYL_2021186","S30","T15TYL","2021186",NA,2021,186,2021-07-05
"HLS_S30_T15TYL_2021191","S30","T15TYL","2021191",NA,2021,191,2021-07-10
"HLS_S30_T15TYL_2021193","S30","T15TYL","2021193",0.579919715962145,2021,193,2021-07-12
"HLS_L30_T15TYL_2021196","L30","T15TYL","2021196",0.576009755262707,2021,196,2021-07-15
"HLS_S30_T15TYL_2021196","S30","T15TYL","2021196",0.563819896910271,2021,196,2021-07-15
"HLS_S30_T15TYL_2021198","S30","T15TYL","2021198",0.565803805957062,2021,198,2021-07-17
"HLS_S30_T15TYL_2021206","S30","T15TYL","2021206",0.556877394726645,2021,206,2021-07-25
"HLS_S30_T15TYL_2021208","S30","T15TYL","2021208",NA,2021,208,2021-07-27
"HLS_S30_T15TYL_2021211","S30","T15TYL","2021211",0.524548854115708,2021,211,2021-07-30
"HLS_L30_T15TYL_2021212","L30","T15TYL","2021212",NA,2021,212,2021-07-31
"HLS_S30_T15TYL_2021213","S30","T15TYL","2021213",NA,2021,213,2021-08-01
"HLS_S30_T15TYL_2021216","S30","T15TYL","2021216",0.537025202407082,2021,216,2021-08-04
"HLS_S30_T15TYL_2021218","S30","T15TYL","2021218",NA,2021,218,2021-08-06
"HLS_S30_T15TYL_2021221","S30","T15TYL","2021221",NA,2021,221,2021-08-09
"HLS_S30_T15TYL_2021223","S30","T15TYL","2021223",NA,2021,223,2021-08-11
"HLS_S30_T15TYL_2021226","S30","T15TYL","2021226",0.498867366374325,2021,226,2021-08-14
"HLS_L30_T15TYL_2021228","L30","T15TYL","2021228",0.508477081578053,2021,228,2021-08-16
"HLS_S30_T15TYL_2021228","S30","T15TYL","2021228",0.50690363396498,2021,228,2021-08-16
"HLS_S30_T15TYL_2021231","S30","T15TYL","2021231",0.54637700013009,2021,231,2021-08-19
"HLS_S30_T15TYL_2021233","S30","T15TYL","2021233",0.540561014674689,2021,233,2021-08-21
"HLS_L30_T15TYL_2021235","L30","T15TYL","2021235",0.478499402558797,2021,235,2021-08-23
"HLS_S30_T15TYL_2021238","S30","T15TYL","2021238",NA,2021,238,2021-08-26
"HLS_S30_T15TYL_2021241","S30","T15TYL","2021241",0.395631231580849,2021,241,2021-08-29
"HLS_S30_T15TYL_2021243","S30","T15TYL","2021243",NA,2021,243,2021-08-31
"HLS_L30_T15TYL_2021244","L30","T15TYL","2021244",0.461051312981349,2021,244,2021-09-01
"HLS_S30_T15TYL_2021248","S30","T15TYL","2021248",0.516282755973756,2021,248,2021-09-05
"HLS_L30_T15TYL_2021251","L30","T15TYL","2021251",NA,2021,251,2021-09-08
"HLS_S30_T15TYL_2021251","S30","T15TYL","2021251",NA,2021,251,2021-09-08
"HLS_S30_T15TYL_2021253","S30","T15TYL","2021253",0.472336811221743,2021,253,2021-09-10
"HLS_S30_T15TYL_2021256","S30","T15TYL","2021256",0.399520651791047,2021,256,2021-09-13
"HLS_S30_T15TYL_2021258","S30","T15TYL","2021258",0.431521977943976,2021,258,2021-09-15
"HLS_S30_T15TYL_2021261","S30","T15TYL","2021261",0.393849808558835,2021,261,2021-09-18
"HLS_S30_T15TYL_2021266","S30","T15TYL","2021266",0.363242319256422,2021,266,2021-09-23
"HLS_L30_T15TYL_2021267","L30","T15TYL","2021267",0.280135906880021,2021,267,2021-09-24
"HLS_S30_T15TYL_2021268","S30","T15TYL","2021268",0.383041492196422,2021,268,2021-09-25
"HLS_S30_T15TYL_2021271","S30","T15TYL","2021271",0.335087510095896,2021,271,2021-09-28
"HLS_S30_T15TYL_2021273","S30","T15TYL","2021273",0.333497060703872,2021,273,2021-09-30
"HLS_S30_T15TYL_2021278","S30","T15TYL","2021278",NA,2021,278,2021-10-05
"HLS_L30_T15TYL_2021283","L30","T15TYL","2021283",NA,2021,283,2021-10-10
"HLS_S30_T15TYL_2021288","S30","T15TYL","2021288",0.243766403468432,2021,288,2021-10-15
"HLS_S30_T15TYL_2021291","S30","T15TYL","2021291",0.226506956423608,2021,291,2021-10-18
"HLS_L30_T15TYL_2021292","L30","T15TYL","2021292",0.220188967159337,2021,292,2021-10-19
"HLS_S30_T15TYL_2021296","S30","T15TYL","2021296",0.256218307997756,2021,296,2021-10-23
"HLS_S30_T15TYL_2021298","S30","T15TYL","2021298",0.293262243411003,2021,298,2021-10-25
"HLS_L30_T15TYL_2021299","L30","T15TYL","2021299",0.227867701050346,2021,299,2021-10-26
"HLS_S30_T15TYL_2021303","S30","T15TYL","2021303",NA,2021,303,2021-10-30
"HLS_S30_T15TYL_2021306","S30","T15TYL","2021306",NA,2021,306,2021-11-02
"HLS_L30_T15TYL_2021308","L30","T15TYL","2021308",0.213104873428621,2021,308,2021-11-04
"HLS_S30_T15TYL_2021308","S30","T15TYL","2021308",0.212128936552702,2021,308,2021-11-04
"HLS_S30_T15TYL_2021318","S30","T15TYL","2021318",NA,2021,318,2021-11-14
"HLS_S30_T15TYL_2021321","S30","T15TYL","2021321",NA,2021,321,2021-11-17
"HLS_S30_T15TYL_2021323","S30","T15TYL","2021323",NA,2021,323,2021-11-19
"HLS_L30_T15TYL_2021324","L30","T15TYL","2021324",0.284593517310795,2021,324,2021-11-20
"HLS_S30_T15TYL_2021326","S30","T15TYL","2021326",NA,2021,326,2021-11-22
"HLS_L30_T15TYL_2021327","L30","T15TYL","2021327",0.219298245614035,2021,327,2021-11-23
"HLS_S30_T15TYL_2021328","S30","T15TYL","2021328",NA,2021,328,2021-11-24
"HLS_S30_T15TYL_2021336","S30","T15TYL","2021336",NA,2021,336,2021-12-02
"HLS_S30_T15TYL_2021338","S30","T15TYL","2021338",NA,2021,338,2021-12-04
"HLS_S30_T15TYL_2021346","S30","T15TYL","2021346",0,2021,346,2021-12-12
"HLS_L30_T15TYL_2021347","L30","T15TYL","2021347",0,2021,347,2021-12-13
"HLS_L30_T15TYL_2021356","L30","T15TYL","2021356",0,2021,356,2021-12-22
"HLS_S30_T15TYL_2021356","S30","T15TYL","2021356",NA,2021,356,2021-12-22
"HLS_L30_T15TYL_2021363","L30","T15TYL","2021363",0,2021,363,2021-12-29
"HLS_S30_T15TYL_2021363","S30","T15TYL","2021363",0,2021,363,2021-12-29
"HLS_S30_T15TYL_2022001","S30","T15TYL","2022001",NA,2022,1,2022-01-01
"HLS_L30_T15TYL_2022007","L30","T15TYL","2022007",0,2022,7,2022-01-07
"HLS_L30_T15TYL_2022015","L30","T15TYL","2022015",0,2022,15,2022-01-15
"HLS_S30_T15TYL_2022018","S30","T15TYL","2022018",NA,2022,18,2022-01-18
"HLS_S30_T15TYL_2022021","S30","T15TYL","2022021",0,2022,21,2022-01-21
"HLS_L30_T15TYL_2022022","L30","T15TYL","2022022",NA,2022,22,2022-01-22
"HLS_L30_T15TYL_2022023","L30","T15TYL","2022023",NA,2022,23,2022-01-23
"HLS_S30_T15TYL_2022023","S30","T15TYL","2022023",NA,2022,23,2022-01-23
"HLS_S30_T15TYL_2022028","S30","T15TYL","2022028",NA,2022,28,2022-01-28
"HLS_L30_T15TYL_2022031","L30","T15TYL","2022031",0,2022,31,2022-01-31
"HLS_S30_T15TYL_2022031","S30","T15TYL","2022031",0,2022,31,2022-01-31
"HLS_S30_T15TYL_2022033","S30","T15TYL","2022033",NA,2022,33,2022-02-02
"HLS_L30_T15TYL_2022038","L30","T15TYL","2022038",0,2022,38,2022-02-07
"HLS_S30_T15TYL_2022038","S30","T15TYL","2022038",0,2022,38,2022-02-07
"HLS_L30_T15TYL_2022039","L30","T15TYL","2022039",NA,2022,39,2022-02-08
"HLS_S30_T15TYL_2022043","S30","T15TYL","2022043",NA,2022,43,2022-02-12
"HLS_L30_T15TYL_2022054","L30","T15TYL","2022054",NA,2022,54,2022-02-23
"HLS_S30_T15TYL_2022056","S30","T15TYL","2022056",0,2022,56,2022-02-25
"HLS_S30_T15TYL_2022058","S30","T15TYL","2022058",0,2022,58,2022-02-27
"HLS_L30_T15TYL_2022062","L30","T15TYL","2022062",0,2022,62,2022-03-03
"HLS_S30_T15TYL_2022063","S30","T15TYL","2022063",NA,2022,63,2022-03-04
"HLS_S30_T15TYL_2022068","S30","T15TYL","2022068",NA,2022,68,2022-03-09
"HLS_L30_T15TYL_2022070","L30","T15TYL","2022070",0,2022,70,2022-03-11
"HLS_L30_T15TYL_2022071","L30","T15TYL","2022071",0,2022,71,2022-03-12
"HLS_S30_T15TYL_2022071","S30","T15TYL","2022071",0,2022,71,2022-03-12
"HLS_S30_T15TYL_2022076","S30","T15TYL","2022076",0,2022,76,2022-03-17
"HLS_L30_T15TYL_2022078","L30","T15TYL","2022078",NA,2022,78,2022-03-19
"HLS_S30_T15TYL_2022078","S30","T15TYL","2022078",0,2022,78,2022-03-19
"HLS_L30_T15TYL_2022079","L30","T15TYL","2022079",0,2022,79,2022-03-20
"HLS_L30_T15TYL_2022086","L30","T15TYL","2022086",0,2022,86,2022-03-27
"HLS_S30_T15TYL_2022086","S30","T15TYL","2022086",0,2022,86,2022-03-27
"HLS_L30_T15TYL_2022087","L30","T15TYL","2022087",0,2022,87,2022-03-28
"HLS_S30_T15TYL_2022091","S30","T15TYL","2022091",0,2022,91,2022-04-01
