"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","evi_mean","evi_median","evi_sd","n_pixels"
"HARV","2016-05-08",0.691809523809524,0.70185,0.058673987004194,0.378680952380952,0.40685,0.0872215883412635,210
"HARV","2016-05-24",0.817298571428571,0.83665,0.0777743069459055,0.509033809523809,0.5456,0.106835246095961,210
"HARV","2016-06-09",0.865208571428571,0.87695,0.0502000087959841,0.626593333333333,0.6637,0.112906956457904,210
"HARV","2016-06-25",0.860160952380952,0.88225,0.065604698447739,0.574503333333333,0.6029,0.0969491803851506,210
"HARV","2016-07-11",0.853272380952381,0.8727,0.0643730894103814,0.585048095238095,0.62245,0.108414188151398,210
"HARV","2016-07-27",0.841355238095238,0.8757,0.106759880804844,0.52884,0.5667,0.128760650397973,210
"HARV","2016-08-12",0.87924,0.8948,0.0513014966624621,0.520861428571429,0.544,0.0885772665049565,210
"HARV","2016-08-28",0.86467380952381,0.879,0.0572533773246886,0.494970952380952,0.5202,0.0968740170577581,210
"HARV","2016-09-13",0.84878,0.86495,0.0636468582460541,0.512339523809524,0.5372,0.0951675606635106,210
"HARV","2016-09-29",0.81814,0.8307,0.0545226253023133,0.441972380952381,0.4664,0.0847899272875237,210
"HARV","2016-10-15",0.669334285714286,0.67985,0.0548882297604301,0.29626619047619,0.31025,0.0585552252295731,210
"HARV","2016-10-31",0.660236190476191,0.67065,0.0546916149968926,0.288306666666667,0.30065,0.0514423387271235,210
"HARV","2016-11-16",0.649015714285714,0.65555,0.0614884327295403,0.267757619047619,0.2733,0.0422736410916548,210
"HARV","2016-12-02",0.662611904761905,0.6684,0.0625658619574519,0.261302380952381,0.264,0.0487957940383702,210
"HARV","2016-12-18",0.504653333333333,0.51125,0.104838773066638,0.266198571428571,0.26625,0.0534766939162079,210
"HARV","2017-01-01",0.607688095238095,0.63295,0.111368063856171,0.233265714285714,0.2429,0.0538473055192951,210
"HARV","2017-01-17",0.43193,0.44845,0.0937443878001192,0.158605238095238,0.14845,0.0600375235232457,210
"HARV","2017-02-02",0.450622380952381,0.53,0.191085722200152,0.242477619047619,0.25535,0.0858671920127845,210
"HARV","2017-02-18",0.607257142857143,0.6204,0.0732438097482567,0.223869523809524,0.2296,0.0367102911761955,210
"HARV","2017-03-06",0.584243809523809,0.5883,0.072196601496987,0.249287142857143,0.25785,0.0456310875357186,210
"HARV","2017-03-22",0.545628571428571,0.57415,0.122806245819598,0.21902380952381,0.2323,0.0467832843902259,210
"HARV","2017-04-07",0.58782380952381,0.5876,0.0481578575001692,0.287784285714286,0.2955,0.043333866781686,210
"HARV","2017-04-23",0.595311904761905,0.5966,0.0503779685384184,0.29122,0.3034,0.0454075861545488,210
"HARV","2017-05-09",0.738392380952381,0.7505,0.0756527134458521,0.390675714285714,0.3931,0.0868494624065155,210
"HARV","2017-05-25",0.830742380952381,0.84215,0.0467408396372778,0.558639047619048,0.5981,0.104745672845946,210
"HARV","2017-06-10",0.830899047619048,0.85255,0.0767565460889798,0.538174285714286,0.5718,0.105723300975256,210
"HARV","2017-06-26",0.798980476190476,0.80565,0.0643524226893771,0.478234761904762,0.4898,0.0876179029639462,210
"HARV","2017-07-12",0.816162857142857,0.82175,0.0332906779116439,0.517550476190476,0.55035,0.0924492164993901,210
"HARV","2017-07-28",0.834830952380952,0.84505,0.0526219071672737,0.50676,0.5293,0.0866148960082867,210
"HARV","2017-08-13",0.834485714285714,0.8483,0.0474426310391611,0.442294285714286,0.458,0.0661352215313392,210
"HARV","2017-08-29",0.79225619047619,0.80075,0.043069323053525,0.465738571428571,0.4974,0.0807122687285413,210
"HARV","2017-09-14",0.795021428571429,0.8072,0.0513185880671225,0.399884761904762,0.41915,0.0701800149866866,210
"HARV","2017-09-30",0.756267142857143,0.7682,0.0599163325452524,0.386061428571429,0.41345,0.0824887528239276,210
"HARV","2017-10-16",0.675214761904762,0.6806,0.0456111704733896,0.27766,0.285,0.0491052742760132,210
"HARV","2017-11-01",0.663332857142857,0.6716,0.063886329350825,0.236928095238095,0.2495,0.0478278403958268,210
"HARV","2017-11-17",0.662618571428571,0.6608,0.0471015597000682,0.252189523809524,0.25635,0.0384928761788278,210
"HARV","2017-12-03",0.673306666666667,0.6797,0.060149783959436,0.2296,0.2348,0.0422606720475891,210
"HARV","2017-12-19",0.601315238095238,0.6068,0.0922145986646412,0.314202380952381,0.3286,0.0510632663598544,210
"HARV","2018-01-01",0.60329380952381,0.63,0.111847745579246,0.214515238095238,0.2253,0.0524951039520664,210
"HARV","2018-01-17",0.469234761904762,0.5337,0.166223325539144,0.188680476190476,0.19505,0.0496992269322863,210
"HARV","2018-02-02",0.362030476190476,0.4069,0.130040264006692,0.19180619047619,0.20815,0.0597198292007953,210
"HARV","2018-02-18",0.525026666666667,0.56565,0.129085755603941,0.240511428571429,0.2643,0.0673473760095053,210
"HARV","2018-03-06",0.309814285714286,0.301,0.108289332824403,0.171414285714286,0.1683,0.0516549657702123,210
"HARV","2018-03-22",0.612535238095238,0.617,0.0573590637764552,0.214500952380952,0.2217,0.0341529951897098,210
"HARV","2018-04-07",0.585351904761905,0.58575,0.0594754110358695,0.234018571428571,0.2446,0.050011299085576,210
"HARV","2018-04-23",0.613657619047619,0.626,0.0626050899381989,0.292365238095238,0.31075,0.0628987161931535,210
"HARV","2018-05-09",0.815363333333333,0.83715,0.0712064687019935,0.534129523809524,0.5773,0.123231194338712,210
"HARV","2018-05-25",0.849845238095238,0.87955,0.095255989030167,0.550208095238095,0.59715,0.133672175878191,210
"HARV","2018-06-10",0.865983333333333,0.87895,0.0570951523288776,0.563987142857143,0.609,0.123902332953883,210
"HARV","2018-06-26",0.871264761904762,0.88895,0.0648458923689086,0.597670476190476,0.6458,0.126110942593723,210
"HARV","2018-07-12",0.876075238095238,0.8908,0.0527722483632398,0.589196190476191,0.621,0.103580798430983,210
"HARV","2018-07-28",0.861609523809524,0.8739,0.0412067747108265,0.564264285714286,0.6106,0.121890149033076,210
"HARV","2018-08-13",0.886904285714286,0.8941,0.050971864184887,0.478139047619048,0.50925,0.0875091295253518,210
"HARV","2018-08-29",0.86023,0.8703,0.0406609626101347,0.531672380952381,0.5662,0.105993750375698,210
"HARV","2018-09-14",0.863203333333333,0.8741,0.037607491088411,0.440235238095238,0.4653,0.0804534689507605,210
"HARV","2018-09-30",0.789066190476191,0.7938,0.0226485558283938,0.458628571428571,0.4789,0.0609387043425165,210
"HARV","2018-10-16",0.752460952380952,0.7546,0.0401385256718252,0.373687619047619,0.3954,0.0737595909848104,210
"HARV","2018-11-01",0.66257380952381,0.6669,0.0567339685406814,0.250971904761905,0.2641,0.053860012785143,210
"HARV","2018-11-17",0.531130952380952,0.56335,0.121940688163183,0.274087619047619,0.2889,0.0610347664597152,210
"HARV","2018-12-03",0.713671428571429,0.7129,0.0463282705640067,0.239235714285714,0.24795,0.0485916261783326,210
"HARV","2018-12-19",0.699761428571429,0.6984,0.0524749408214756,0.244459523809524,0.252,0.0514536129620991,210
"HARV","2019-01-01",0.658295238095238,0.65425,0.0548498007933687,0.257405238095238,0.26355,0.0503874502222051,210
"HARV","2019-01-17",0.643256666666667,0.65395,0.0774477318934428,0.235198571428571,0.2459,0.0544087502449062,210
"HARV","2019-02-02",0.48621380952381,0.5908,0.212718192512087,0.209270476190476,0.2339,0.0866082180303588,210
"HARV","2019-02-18",0.386285714285714,0.4236,0.129432545420696,0.25021619047619,0.2742,0.0744636568800137,210
"HARV","2019-03-06",0.449735714285714,0.511,0.166736020656652,0.213784761904762,0.2298,0.0613767778365608,210
"HARV","2019-03-22",0.592504285714286,0.5933,0.0390238527316722,0.271163333333333,0.285,0.0482316523196795,210
"HARV","2019-04-07",0.599240476190476,0.59735,0.0460138093455634,0.266541428571429,0.27705,0.0496268009843456,210
"HARV","2019-04-23",0.611846666666667,0.6084,0.0503267810727245,0.277501904761905,0.2914,0.0643584310860428,210
"HARV","2019-05-09",0.762565238095238,0.77185,0.035793213667955,0.459719047619048,0.4971,0.0873497529954775,210
"HARV","2019-05-25",0.857657142857143,0.8634,0.0424589942503896,0.552715714285714,0.5902,0.107296888973812,210
"HARV","2019-06-10",0.87724,0.8822,0.0327256015256452,0.55657,0.57645,0.115035555165145,210
"HARV","2019-06-26",0.875016666666667,0.88905,0.0426157467845301,0.588188095238095,0.62735,0.115161879828928,210
"HARV","2019-07-12",0.87579380952381,0.89175,0.0728738774795942,0.589147142857143,0.61805,0.111511703921225,210
"HARV","2019-07-28",0.873523333333333,0.88715,0.0426376967601203,0.57295380952381,0.6214,0.125024682385175,210
"HARV","2019-08-13",0.874609047619048,0.88485,0.0300130428433277,0.510129523809524,0.5313,0.0739887815417346,210
"HARV","2019-08-29",0.858952857142857,0.87595,0.046835207551999,0.491282380952381,0.527,0.0996828613452613,210
"HARV","2019-09-14",0.838287142857143,0.8506,0.0455813199003176,0.49465380952381,0.5224,0.0928702990709781,210
"HARV","2019-09-30",0.77392,0.792,0.060301036515011,0.402683333333333,0.43715,0.093694793931618,210
"HARV","2019-10-16",0.681386190476191,0.6844,0.0339165546481065,0.307122380952381,0.3215,0.0478905512955828,210
"HARV","2019-11-01",0.681729047619048,0.6877,0.0512756987877296,0.254848571428571,0.2609,0.0451706590933262,210
"HARV","2019-11-17",0.679332857142857,0.68295,0.0578514325266557,0.261128571428571,0.265,0.0481813911432087,210
"HARV","2019-12-03",0.411220476190476,0.4186,0.0734029607746844,0.264048095238095,0.27315,0.0502309167381457,210
"HARV","2019-12-19",0.560904761904762,0.5936,0.121442778681823,0.258281428571429,0.26375,0.0556587344917412,210
"HARV","2020-01-01",0.538815714285714,0.5513,0.113209860132877,0.261052857142857,0.2657,0.0559633878644901,210
"HARV","2020-01-17",0.535882857142857,0.5569,0.121838878198223,0.254567619047619,0.25915,0.0546819669639851,210
"HARV","2020-02-02",0.391551904761905,0.411,0.104388369996915,0.238698095238095,0.2572,0.0613390966761291,210
"HARV","2020-02-18",0.495028095238095,0.5198,0.12063517114791,0.247310952380952,0.25835,0.0576712355561408,210
"HARV","2020-03-05",0.635731904761905,0.6331,0.0669211861032407,0.243909047619048,0.25295,0.0506465344209196,210
"HARV","2020-03-21",0.580192380952381,0.5877,0.0720677428458616,0.259604285714286,0.26695,0.0481945621296153,210
"HARV","2020-04-06",0.606700952380952,0.60425,0.0432250569615341,0.283401904761905,0.29775,0.0561416680043145,210
"HARV","2020-04-22",0.607235238095238,0.60065,0.0680314091279423,0.271847142857143,0.2819,0.0517810315755888,210
"HARV","2020-05-08",0.705467142857143,0.71345,0.0553741058137149,0.376580952380952,0.39805,0.0736713367297483,210
"HARV","2020-05-24",0.81494,0.83705,0.0790318252169921,0.527291428571429,0.5428,0.122477131633089,210
"HARV","2020-06-09",0.878334761904762,0.89015,0.0375041290382688,0.616434761904762,0.65215,0.110842142509801,210
"HARV","2020-06-25",0.884980952380952,0.8891,0.0320853723479385,0.609978571428571,0.6325,0.107361850556365,210
"HARV","2020-07-11",0.898191428571429,0.9047,0.0297570613686685,0.557392380952381,0.5694,0.108670930069411,210
"HARV","2020-07-27",0.884210476190476,0.8934,0.0321409230232505,0.577732857142857,0.61135,0.112755321823199,210
"HARV","2020-08-12",0.875531904761905,0.8815,0.0331527446768456,0.586883333333333,0.624,0.100940566426775,210
"HARV","2020-08-28",0.869314285714286,0.87655,0.0380588449655184,0.496736666666667,0.50765,0.0953901955898668,210
"HARV","2020-09-13",0.806602857142857,0.8258,0.0556625348941345,0.485172857142857,0.50825,0.0809124045021775,210
"HARV","2020-09-29",0.744638095238095,0.75255,0.0573647948670125,0.455389047619048,0.47745,0.10319527048641,210
"HARV","2020-10-15",0.644212857142857,0.6518,0.0397117457758183,0.384490952380952,0.4023,0.0632539233350031,210
"HARV","2020-10-31",0.66808380952381,0.6718,0.0495844215074804,0.26902619047619,0.277,0.0432782245185209,210
"HARV","2020-11-16",0.646764761904762,0.64805,0.0717308986039931,0.25497619047619,0.25985,0.0481498021754287,210
"HARV","2020-12-02",0.670015238095238,0.6716,0.0532080763034554,0.250798571428571,0.2558,0.039471247458623,210
"HARV","2020-12-18",0.622147619047619,0.6223,0.0441932112720224,0.304794761904762,0.315,0.049537597931215,210
"HARV","2021-01-01",0.607842857142857,0.61785,0.085023016143244,0.263921428571429,0.27305,0.0514796384503904,210
"HARV","2021-01-17",0.608940952380952,0.61765,0.078068901227067,0.268617142857143,0.2764,0.0555919600347551,210
"HARV","2021-02-02",0.310142380952381,0.3314,0.090947414029789,0.233102380952381,0.25835,0.0691364073211101,210
"HARV","2021-02-18",0.303979523809524,0.31465,0.133292927804302,0.200359047619048,0.19885,0.0869984954995448,210
"HARV","2021-03-06",0.564808095238095,0.5747,0.0767901164966549,0.25216,0.2652,0.0468988580879338,210
"HARV","2021-03-22",0.602387142857143,0.6004,0.0630464056052386,0.251211904761905,0.2612,0.0468087210333243,210
"HARV","2021-04-07",0.581012857142857,0.5912,0.0531665693107628,0.282756666666667,0.29275,0.0640131945006296,210
"HARV","2021-04-23",0.609531904761905,0.6111,0.0549655340568393,0.256129047619048,0.2666,0.0441679511431031,210
"HARV","2021-05-09",0.776073333333333,0.79015,0.0494548545116528,0.502060952380952,0.5407,0.0967781985366916,210
"HARV","2021-05-25",0.857214285714286,0.87865,0.0547065016798038,0.563563333333333,0.58915,0.106134720465818,210
"HARV","2021-06-10",0.876130476190476,0.891,0.0521910982965386,0.602651904761905,0.6396,0.114936976369767,210
"HARV","2021-06-26",0.894854285714286,0.89225,0.0339150092489766,0.59196619047619,0.608,0.109470341397591,210
"HARV","2021-07-12",0.913019047619048,0.9181,0.0426791671672892,0.531322857142857,0.5583,0.0887582187119979,210
"HARV","2021-07-28",0.900310952380952,0.9141,0.0376685700729061,0.504490476190476,0.5294,0.0813356222668329,210
"HARV","2021-08-13",0.874450476190476,0.8819,0.045509025602131,0.520954285714286,0.53505,0.098872896541671,210
"HARV","2021-08-29",0.872462380952381,0.8731,0.0253924048480843,0.537650476190476,0.5854,0.11035098647082,210
"HARV","2021-09-14",0.8611,0.86765,0.025736151104705,0.489340476190476,0.51455,0.0789564190236317,210
"HARV","2021-09-30",0.79451380952381,0.8115,0.0634653199935006,0.424704761904762,0.45475,0.091352817678438,210
"HARV","2021-10-16",0.754868095238095,0.7616,0.044548258668791,0.337171428571429,0.3522,0.0686637604762083,210
"HARV","2021-11-01",0.679810476190476,0.6816,0.0481347280332439,0.25116,0.2615,0.0442667298139478,210
"HARV","2021-11-17",0.648830952380952,0.6499,0.0607477145812073,0.237983333333333,0.25095,0.0561098909679373,210
"HARV","2021-12-03",0.660966190476191,0.6658,0.0748523404482823,0.226734761904762,0.23775,0.0509606657696371,210
"HARV","2021-12-19",0.750103333333333,0.7716,0.0949682552770494,0.276058571428571,0.284,0.0429210396412113,210
"HARV","2022-01-01",0.643321428571429,0.6433,0.0482011541470462,0.244619523809524,0.2514,0.0427224765173106,210
"HARV","2022-01-17",0.379566190476191,0.39985,0.104421541480343,0.24169619047619,0.25035,0.0669443451254082,210
"HARV","2022-02-02",0.411684761904762,0.4367,0.128291395125862,0.239369523809524,0.24785,0.0684268003734029,210
"HARV","2022-02-18",0.41896380952381,0.47965,0.168626635856695,0.214893333333333,0.2433,0.0704641057175733,210
"HARV","2022-03-06",0.575748095238095,0.5842,0.0492926173533231,0.264141904761905,0.27775,0.0487700792282878,210
"HARV","2022-03-22",0.607743333333333,0.6137,0.0782826150952834,0.231117619047619,0.2328,0.0414813790477254,210
"HARV","2022-04-07",0.576720952380952,0.579,0.0579820037997901,0.241505238095238,0.2492,0.0444530796258319,210
"HARV","2022-04-23",0.612508095238095,0.6151,0.0600940831835805,0.24539619047619,0.2566,0.0447915126183853,210
"HARV","2022-05-09",0.846262857142857,0.8691,0.0579773107858614,0.513889047619048,0.555,0.110043683905573,210
"HARV","2022-05-25",0.851494761904762,0.8592,0.031184371027079,0.626876666666667,0.6614,0.109390694732682,210
"HARV","2022-06-10",0.870953333333333,0.8858,0.0594572848429286,0.642272380952381,0.68345,0.131655995122593,210
"HARV","2022-06-26",0.878100476190476,0.8927,0.0581497271302488,0.626908571428571,0.6427,0.117539509891395,210
"HARV","2022-07-12",0.876916666666667,0.8884,0.0435221712000322,0.623427619047619,0.65845,0.106570421936035,210
"HARV","2022-07-28",0.887527619047619,0.9061,0.0651037596504206,0.537435238095238,0.567,0.104428603371376,210
"HARV","2022-08-13",0.869327619047619,0.8795,0.0552189898603179,0.522207142857143,0.5434,0.0954683769704244,210
"HARV","2022-08-29",0.88478,0.8926,0.0442528249578082,0.542690952380952,0.56035,0.0978897415294181,210
"HARV","2022-09-14",0.863062380952381,0.877,0.0525816199812651,0.514564285714286,0.5439,0.090152496061607,210
"HARV","2022-09-30",0.81959619047619,0.8274,0.0452821836671653,0.426893333333333,0.4522,0.0745640333871507,210
"HARV","2022-10-16",0.638558095238095,0.6476,0.0604035365753056,0.263860952380952,0.27845,0.0574729260084173,210
"HARV","2022-11-01",0.673261904761905,0.6777,0.0518639116926928,0.252421904761905,0.2599,0.0429717298433809,210
"HARV","2022-11-17",0.668541904761905,0.6725,0.0628952220227604,0.256574285714286,0.26145,0.0478577168082619,210
"HARV","2022-12-03",0.662108095238095,0.6704,0.0683193569016498,0.296029047619048,0.31215,0.0547187507906005,210
"HARV","2022-12-19",0.600734761904762,0.6036,0.0817721649930243,0.282721904761905,0.275,0.0570445741620586,210
"HARV","2023-01-01",0.624637619047619,0.6391,0.108568676318529,0.251134285714286,0.2578,0.0518782137134635,210
"HARV","2023-01-17",0.53738,0.55275,0.107693300027501,0.268742380952381,0.26795,0.0491493687046406,210
"HARV","2023-02-02",0.630610476190476,0.65945,0.107244522215481,0.25114,0.2572,0.0482630543115876,210
"HARV","2023-02-18",0.590720476190476,0.6001,0.0785216948643205,0.235188095238095,0.24615,0.0545284755177287,210
"HARV","2023-03-06",0.544040952380952,0.56045,0.119099203308644,0.241321904761905,0.247,0.0464971799956803,210
"HARV","2023-03-22",0.570497619047619,0.5684,0.0731050737807285,0.24840380952381,0.26195,0.0541335941364161,210
"HARV","2023-04-07",0.581669047619048,0.5817,0.0548237283525682,0.271505238095238,0.28105,0.0496137610289309,210
"HARV","2023-04-23",0.63511380952381,0.6458,0.0641908737850181,0.327669523809524,0.346,0.0665093390194614,210
"HARV","2023-05-09",0.802681904761905,0.81435,0.0648225317920665,0.484480476190476,0.5083,0.111319365772288,210
"HARV","2023-05-25",0.843639047619048,0.8586,0.0652907475954799,0.550144285714286,0.57905,0.115329653957788,210
"HARV","2023-06-10",0.846301428571429,0.8691,0.0737204200535893,0.572850476190476,0.5838,0.124112323045818,210
"HARV","2023-06-26",0.878628095238095,0.8913,0.0585291014287583,0.55681,0.5934,0.111599614758986,210
"HARV","2023-07-12",0.884467619047619,0.8983,0.0431214619135011,0.531225238095238,0.55955,0.0909568906837833,210
"HARV","2023-07-28",0.863458095238095,0.87965,0.0589500190226094,0.523280476190476,0.5579,0.107417690530967,210
"HARV","2023-08-13",0.858455238095238,0.87395,0.0684579673799181,0.50615,0.5285,0.0976311226017527,210
"HARV","2023-08-29",0.852452380952381,0.8646,0.0411925588933188,0.490820476190476,0.50965,0.0981816240505705,210
"HARV","2023-09-14",0.85383,0.86585,0.0488893213944669,0.465603333333333,0.49675,0.102751527949772,210
"HARV","2023-09-30",0.779834285714286,0.78375,0.0386178549789028,0.376599047619048,0.39155,0.0727288080516911,210
"HARV","2023-10-16",0.623649047619048,0.63125,0.068846357782746,0.260438571428571,0.26935,0.0644768975936984,210
"HARV","2023-11-01",0.652529523809524,0.6553,0.0384900271028097,0.242858095238095,0.25595,0.0475722121072331,210
"HARV","2023-11-17",0.679394761904762,0.67555,0.0441553100752081,0.22785380952381,0.235,0.0419351573934029,210
"HARV","2023-12-03",0.598082380952381,0.5975,0.0360076616521154,0.281154761904762,0.2903,0.0476606033447654,210
"HARV","2023-12-19",0.634348095238095,0.64675,0.0718413298247998,0.217231428571429,0.22775,0.052313750402767,210
"HARV","2024-01-01",0.608047619047619,0.6023,0.0428543334311184,0.29982380952381,0.3128,0.0515439497956618,210
"HARV","2024-01-17",0.322355714285714,0.30475,0.157590754260631,0.182150476190476,0.18595,0.109334664783028,210
"HARV","2024-02-02",0.572028095238095,0.5831,0.0931585571307835,0.253953333333333,0.2406,0.0543597102538596,210
"HARV","2024-02-18",0.584811428571429,0.58595,0.0453865130026831,0.2494,0.24595,0.0489116907581712,210
"HARV","2024-03-05",0.585796666666667,0.5869,0.044694241821443,0.219509523809524,0.22565,0.0481003685963247,210
"HARV","2024-03-21",0.580564761904762,0.5824,0.036095511208028,0.277514285714286,0.28895,0.0468469797090545,210
"HARV","2024-04-06",0.583840476190476,0.5835,0.0390035555950282,0.277977142857143,0.2865,0.0488925552931072,210
"HARV","2024-04-22",0.576661904761905,0.57375,0.0492388376701817,0.271192380952381,0.2813,0.0533557756325124,210
"HARV","2024-05-08",0.78359,0.7886,0.0313140558042086,0.549215714285714,0.5887,0.112500698097629,210
"HARV","2024-05-24",0.87458619047619,0.8748,0.0349074600239318,0.573007619047619,0.6203,0.128362489263049,210
"HARV","2024-06-09",0.849215238095238,0.8549,0.0275213367628785,0.67529,0.7244,0.117092103137765,210
"HARV","2024-06-25",0.888549523809524,0.89935,0.0428870668403017,0.603629523809524,0.6519,0.133215208784308,210
"HARV","2024-07-11",0.88600380952381,0.9086,0.0687062632328936,0.548690476190476,0.58615,0.124147386188271,210
"HARV","2024-07-27",0.864932380952381,0.8705,0.0406292279248333,0.619407619047619,0.6612,0.111149968259396,210
"HARV","2024-08-12",0.871682380952381,0.8715,0.0528492522935581,0.55247380952381,0.5681,0.110632333583912,210
"HARV","2024-08-28",0.861580476190476,0.8716,0.0453175225124025,0.519395714285714,0.54445,0.098720396959307,210
"HARV","2024-09-13",0.839931428571429,0.8526,0.0443735854318064,0.427428095238095,0.43665,0.0747880253009259,210
"HARV","2024-09-29",0.740081904761905,0.74815,0.0506242765315708,0.425175714285714,0.44835,0.0796808786456083,210
"HARV","2024-10-15",0.698755714285714,0.7059,0.0402706143913729,0.321930952380952,0.3343,0.0541727658413085,210
"HARV","2024-10-31",0.695057619047619,0.6966,0.0461166574026969,0.263982380952381,0.27105,0.0413445312253813,210
"HARV","2024-11-16",0.665311428571429,0.667,0.0596414587415519,0.263655238095238,0.27,0.0531551875892315,210
"HARV","2024-12-02",0.675043333333333,0.68455,0.0753730948299353,0.247740476190476,0.2556,0.0559335459235401,210
"HARV","2024-12-18",0.675611904761905,0.68945,0.0799892492847583,0.276309047619048,0.28835,0.0674509587153846,210
"HARV","2025-01-01",0.648031428571429,0.66085,0.0795895503158582,0.237442857142857,0.24595,0.0514420673034083,210
"HARV","2025-01-17",0.499021428571429,0.5567,0.145806291395089,0.299973333333333,0.3227,0.0778614623787914,210
"HARV","2025-02-02",0.397924761904762,0.43245,0.162158221382404,0.226637142857143,0.2585,0.0726148234529226,210
"HARV","2025-02-18",0.277149523809524,0.29335,0.124507145986429,0.18320619047619,0.18385,0.0826773738293182,210
"HARV","2025-03-06",0.526652380952381,0.5537,0.102816290477752,0.250751428571429,0.25105,0.0479413968698721,210
"HARV","2025-03-22",0.589032857142857,0.5943,0.0648084126533689,0.239459047619048,0.249,0.0478095828220133,210
"HARV","2025-04-07",0.590178095238095,0.5923,0.0563556919529277,0.246429047619048,0.2494,0.040161559664519,210
"HARV","2025-04-23",0.666950952380952,0.67285,0.0457143996876427,0.271443333333333,0.2696,0.045898854665984,210
"HARV","2025-05-09",0.71,0.71585,0.0344572642878241,0.453038095238095,0.4828,0.0841612008493934,210
"HARV","2025-05-25",0.867736190476191,0.886,0.0682382907898176,0.530346666666667,0.5518,0.105132268995067,210
"HARV","2025-06-10",0.869566190476191,0.8926,0.0704650427416033,0.522115238095238,0.5391,0.10066785908528,210
"HARV","2025-06-26",0.866874285714286,0.88265,0.062987968059787,0.590669523809524,0.6477,0.144648598531712,210
"HARV","2025-07-12",0.848221428571429,0.85395,0.0406059753287516,0.658542857142857,0.7152,0.12440481025573,210
"HARV","2025-07-28",0.879497142857143,0.89505,0.0495726945930312,0.543567619047619,0.57555,0.10177616870287,210
"HARV","2025-08-13",0.866818095238095,0.8778,0.0596937972637126,0.534042857142857,0.54115,0.0981808538787105,210
"HARV","2025-08-29",0.867577619047619,0.8824,0.0541442378458834,0.489121428571429,0.5165,0.086942901946659,210
"HARV","2025-09-14",0.845867142857143,0.8614,0.0578113076175275,0.44870380952381,0.47525,0.0885043636085961,210
"HARV","2025-09-30",0.7558,0.7635,0.0511713773164191,0.437581904761905,0.4531,0.0760499367306594,210
"HARV","2025-10-16",0.711740952380952,0.7238,0.0550809455590763,0.339358571428571,0.35115,0.0643881333821494,210
"HARV","2025-11-01",0.620961904761905,0.62235,0.0480791131942045,0.328115714285714,0.3433,0.0519725322256544,210
"HARV","2025-11-17",0.691855238095238,0.6938,0.0562446722299033,0.275789523809524,0.2766,0.0445261504235712,210
"HARV","2025-12-03",0.54602380952381,0.5644,0.134277882636428,0.264890476190476,0.2657,0.0535984387471855,210
"HARV","2025-12-19",0.695772857142857,0.71415,0.0902113243425933,0.245358095238095,0.2508,0.0487259081060213,210
"CLBJ","2015-12-19",0.420563782051282,0.42155,0.040113179940547,0.208782051282051,0.2071,0.0258494018095924,312
"CLBJ","2016-01-01",0.413792307692308,0.41375,0.0445635786841648,0.195427884615385,0.1934,0.0260835121446508,312
"CLBJ","2016-01-17",0.409440384615385,0.4077,0.0427282541353998,0.182296794871795,0.17835,0.0253080733147177,312
"CLBJ","2016-02-02",0.38949391025641,0.38595,0.0412318781563562,0.192203525641026,0.1888,0.0253970683500572,312
"CLBJ","2016-02-18",0.384808012820513,0.38665,0.0384313916590163,0.208544551282051,0.206,0.0254615080985654,312
"CLBJ","2016-03-05",0.423122115384615,0.4238,0.045752040258263,0.203322435897436,0.19945,0.031176449545546,312
"CLBJ","2016-03-21",0.482404807692308,0.48305,0.0504451739184937,0.251255128205128,0.25225,0.0395206133602372,312
"CLBJ","2016-04-06",0.684351602564103,0.69535,0.0742446477159487,0.346819230769231,0.35085,0.0529572837815131,312
"CLBJ","2016-04-22",0.652981730769231,0.65385,0.0804333997003018,0.398583333333333,0.3908,0.0666067103919644,312
"CLBJ","2016-05-08",0.668011217948718,0.663,0.0637391007198071,0.429757051282051,0.42885,0.0500787978603283,312
"CLBJ","2016-05-24",0.71863108974359,0.7202,0.0455984334513126,0.506475320512821,0.5036,0.0417947388174993,312
"CLBJ","2016-06-09",0.713836538461538,0.7157,0.0502388828374092,0.431797115384615,0.4307,0.031381085062356,312
"CLBJ","2016-06-25",0.678360897435897,0.6817,0.0531267217371453,0.490603846153846,0.4922,0.037491622017378,312
"CLBJ","2016-07-11",0.701976282051282,0.7041,0.0490239879759377,0.450875641025641,0.44925,0.0358358088022834,312
"CLBJ","2016-07-27",0.681601602564103,0.68515,0.0582649544498035,0.429723717948718,0.4275,0.0370098528850049,312
"CLBJ","2016-08-12",0.680216987179487,0.68335,0.0508295518763287,0.436396474358974,0.4368,0.0354571543500581,312
"CLBJ","2016-08-28",0.713446153846154,0.71415,0.0369489512873736,0.458335256410256,0.4626,0.037420698236747,312
"CLBJ","2016-09-13",0.713679487179487,0.7136,0.0410256843994535,0.381550320512821,0.3759,0.0376005361855433,312
"CLBJ","2016-09-29",0.661561217948718,0.66155,0.0523198068504226,0.367267307692308,0.36575,0.0284153883934625,312
"CLBJ","2016-10-15",0.624808333333333,0.6207,0.0536416110717309,0.334861538461538,0.3372,0.0311985663400896,312
"CLBJ","2016-10-31",0.595285897435897,0.59185,0.0547826538001891,0.292125320512821,0.2905,0.0296861530816036,312
"CLBJ","2016-11-16",0.555136538461538,0.55435,0.048024074330594,0.270529166666667,0.26765,0.0290562368898179,312
