"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","evi_mean","evi_median","evi_sd","n_pixels"
"KONZ",2021-12-03,0.316504545454545,0.3157,0.0195068907437536,0.167934545454545,0.16695,0.0163773923183543,110
"KONZ",2021-12-19,0.323094545454545,0.32425,0.0205839067643001,0.181778181818182,0.18055,0.017434613793594,110
"KONZ",2022-01-01,0.308342727272727,0.30425,0.0194391993034169,0.164366363636364,0.1617,0.0179299415272139,110
"KONZ",2022-01-17,0.30628,0.30945,0.0192417541018856,0.171807272727273,0.1738,0.0165392316978237,110
"KONZ",2022-02-02,0.285819090909091,0.28525,0.0225243619199283,0.157984545454545,0.15635,0.0184121728101183,110
"KONZ",2022-02-18,0.270390909090909,0.2714,0.0157289748725757,0.163255454545455,0.16535,0.0164892380046799,110
"KONZ",2022-03-06,0.272262727272727,0.2722,0.0178774157107157,0.165927272727273,0.1694,0.0209654408036195,110
"KONZ",2022-03-22,0.286159090909091,0.2862,0.0221665600508305,0.153106363636364,0.1535,0.0233197096511766,110
"KONZ",2022-04-07,0.275033636363636,0.2717,0.0214720910271348,0.152883636363636,0.1581,0.0208498191630673,110
"KONZ",2022-04-23,0.436239090909091,0.431,0.0339567023162364,0.243771818181818,0.2443,0.0232184327747826,110
"KONZ",2022-05-09,0.547523636363636,0.5416,0.0505284603738968,0.342789090909091,0.3363,0.0335122361480555,110
"KONZ",2022-05-25,0.699832727272727,0.7055,0.0479737468516808,0.475798181818182,0.477,0.0380954883837443,110
"KONZ",2022-06-10,0.784526363636364,0.78815,0.0304470443490222,0.576894545454545,0.57655,0.0383371662828492,110
"KONZ",2022-06-26,0.825633636363636,0.8332,0.042936659722473,0.579236363636364,0.5797,0.0498877229795742,110
"KONZ",2022-07-12,0.759734545454545,0.75785,0.02671927262498,0.571403636363636,0.5699,0.037905282552319,110
"KONZ",2022-07-28,0.785496363636364,0.7893,0.0263625461567458,0.512793636363636,0.51335,0.0307761025999509,110
"KONZ",2022-08-13,0.71862,0.7197,0.0314787267616101,0.460404545454545,0.4603,0.0359593281625448,110
"KONZ",2022-08-29,0.677627272727273,0.6728,0.0395056630688828,0.431544545454545,0.4309,0.0332572530169264,110
"KONZ",2022-09-14,0.623631818181818,0.62265,0.032719379359253,0.372243636363636,0.3597,0.0396120788900936,110
"KONZ",2022-09-30,0.548173636363636,0.5488,0.0344768042679003,0.323552727272727,0.3206,0.0245100492743186,110
"KONZ",2022-10-16,0.376057272727273,0.3746,0.0397106702530099,0.240750909090909,0.241,0.0292332497179877,110
"KONZ",2022-11-01,0.383053636363636,0.383,0.0261502282245649,0.19336,0.19455,0.0165575737264378,110
"KONZ",2022-11-17,0.332064545454545,0.3344,0.0239635027779293,0.189997272727273,0.1875,0.0170765113591789,110
"KONZ",2022-12-03,0.311963636363636,0.30695,0.0218839546904594,0.164433636363636,0.165,0.0180191349733459,110
"KONZ",2022-12-19,0.189563636363636,0.1236,0.106070345990678,0.145598181818182,0.1153,0.0687720299740791,110
"KONZ",2023-01-01,0.31308,0.31,0.0231840454473061,0.172726363636364,0.1738,0.0187765551513794,110
"KONZ",2023-01-17,0.303566363636364,0.3047,0.0291953976430581,0.173538181818182,0.1748,0.01965451126784,110
"KONZ",2023-02-02,0.278269090909091,0.27405,0.0173239704829583,0.156628181818182,0.15555,0.0136442489267082,110
"KONZ",2023-02-18,0.275551818181818,0.27535,0.0165081393981471,0.164953636363636,0.16565,0.0153141697128834,110
"KONZ",2023-03-06,0.292059090909091,0.28825,0.0196603559351362,0.135125454545455,0.1347,0.0184100961349948,110
"KONZ",2023-03-22,0.256506363636364,0.25255,0.020191865367581,0.131894545454545,0.134,0.019028071182092,110
"KONZ",2023-04-07,0.351778181818182,0.34635,0.0377943939870369,0.181769090909091,0.18445,0.0257316630905292,110
"KONZ",2023-04-23,0.383061818181818,0.38245,0.0320034315299377,0.222131818181818,0.2214,0.0234754954489174,110
"KONZ",2023-05-09,0.69263,0.69755,0.0440018797555099,0.418675454545455,0.4213,0.0301398397880951,110
"KONZ",2023-05-25,0.732204545454545,0.7224,0.071616876164954,0.485943636363636,0.4796,0.0445834472250864,110
"KONZ",2023-06-10,0.795224545454545,0.7996,0.0311350157942322,0.533930909090909,0.53465,0.0396830117453844,110
"KONZ",2023-06-26,0.741026363636364,0.74555,0.0269603571603786,0.565089090909091,0.5641,0.0334173452337065,110
"KONZ",2023-07-12,0.718399090909091,0.71405,0.0432457697893165,0.489248181818182,0.4875,0.0379109984569562,110
"KONZ",2023-07-28,0.747522727272727,0.7477,0.0251650684758223,0.457799090909091,0.4552,0.0344316434774826,110
"KONZ",2023-08-13,0.655494545454545,0.6574,0.0399216177816638,0.467672727272727,0.492,0.0734951335954872,110
"KONZ",2023-08-29,0.546723636363636,0.54615,0.0330815171303611,0.338615454545455,0.33965,0.0238546100264973,110
"KONZ",2023-09-14,0.496915454545455,0.4965,0.0410838060160445,0.274526363636364,0.27605,0.0226595289604747,110
"KONZ",2023-09-30,0.488510909090909,0.4905,0.0341592582731457,0.294484545454545,0.30075,0.0318890369311617,110
"KONZ",2023-10-16,0.417092727272727,0.4119,0.0285931688418816,0.229616363636364,0.22975,0.0186620968332923,110
"KONZ",2023-11-01,0.381161818181818,0.37975,0.0266361862638448,0.179600909090909,0.1785,0.0144636240681345,110
"KONZ",2023-11-17,0.325766363636364,0.32385,0.0220137458194686,0.142879090909091,0.1416,0.010943315964715,110
"KONZ",2023-12-03,0.304675454545455,0.3038,0.0174797507296674,0.14128,0.14085,0.0140284690880412,110
"KONZ",2023-12-19,0.230807272727273,0.244,0.0453952584297809,0.119358181818182,0.129,0.0261406056303012,110
"KONZ",2024-01-01,0.20562,0.2026,0.0663884962954198,0.0999690909090909,0.0962,0.0289809451649219,110
"KONZ",2024-01-17,0.220470909090909,0.231,0.0613847683725922,0.106673636363636,0.1102,0.0286169664093184,110
"KONZ",2024-02-02,0.257707272727273,0.254,0.0190410792476625,0.120796363636364,0.11695,0.0144705263706797,110
"KONZ",2024-02-18,0.247461818181818,0.24155,0.0238714138737866,0.129527272727273,0.12705,0.0108653722253157,110
"KONZ",2024-03-05,0.26582,0.26045,0.0283368913758026,0.129963636363636,0.1296,0.020187518749491,110
"KONZ",2024-03-21,0.276551818181818,0.2691,0.0366933379744847,0.1594,0.1565,0.0249078300941692,110
"KONZ",2024-04-06,0.324965454545455,0.31835,0.0388585447756999,0.164774545454545,0.1697,0.0352263439690315,110
"KONZ",2024-04-22,0.569581818181818,0.5706,0.0419192477999478,0.311989090909091,0.2986,0.0579429842274655,110
"KONZ",2024-05-08,0.756456363636364,0.7669,0.0519812607859224,0.483712727272727,0.4903,0.038850060179876,110
"KONZ",2024-05-24,0.776249090909091,0.78155,0.0394632351153764,0.634307272727273,0.64015,0.049242231649417,110
"KONZ",2024-06-09,0.795079090909091,0.8013,0.0383934844803401,0.593471818181818,0.5841,0.0795765399616006,110
"KONZ",2024-06-25,0.816378181818182,0.82305,0.0367428789376553,0.566768181818182,0.56645,0.0419021291566019,110
"KONZ",2024-07-11,0.77584,0.783,0.0460656137551884,0.590289090909091,0.5909,0.0434547858355096,110
"KONZ",2024-07-27,0.786898181818182,0.786,0.0185532607080917,0.521894545454545,0.516,0.030997075435778,110
"KONZ",2024-08-12,0.777841818181818,0.772,0.0339185462023419,0.564563636363636,0.54355,0.0699126174477731,110
"KONZ",2024-08-28,0.72243,0.7228,0.0345685744491951,0.499257272727273,0.5,0.0402203231732848,110
"KONZ",2024-09-13,0.60211,0.59815,0.0332260562889092,0.401391818181818,0.3964,0.0318053919951734,110
"KONZ",2024-09-29,0.59014,0.5933,0.033219236164851,0.312103636363636,0.3108,0.01789623468815,110
"KONZ",2024-10-15,0.454120909090909,0.45175,0.0314529358483099,0.255709090909091,0.25585,0.0142019416262342,110
"KONZ",2024-10-31,0.351717272727273,0.35,0.0214248584896396,0.160675454545455,0.1602,0.0134933703487852,110
"KONZ",2024-11-16,0.325193636363636,0.3221,0.0223126585097969,0.15728,0.156,0.0143546035194928,110
"KONZ",2024-12-02,0.317754545454545,0.31475,0.0173600492345074,0.156594545454545,0.1549,0.0137980242992298,110
"KONZ",2024-12-18,0.305184545454545,0.30075,0.0197203670917116,0.140321818181818,0.1394,0.0139759910896908,110
"KONZ",2025-01-01,0.319687272727273,0.3148,0.0223796315859966,0.14587,0.1432,0.0121666226382681,110
"KONZ",2025-01-17,0.211794545454545,0.28695,0.125454871330759,0.110102727272727,0.14205,0.0587089985117717,110
"KONZ",2025-02-02,0.264799090909091,0.26355,0.0137406748726168,0.144980909090909,0.14275,0.00836672631664947,110
"KONZ",2025-02-18,0.259863636363636,0.2581,0.0156472861748355,0.130029090909091,0.1283,0.00918878799701272,110
"KONZ",2025-03-06,0.268220909090909,0.2655,0.0164847780519743,0.152229090909091,0.158,0.0206066807793966,110
"KONZ",2025-03-22,0.286943636363636,0.2785,0.0285375996215543,0.171990909090909,0.1712,0.0278005463132069,110
"KONZ",2025-04-07,0.399117272727273,0.39855,0.0551330198919123,0.166958181818182,0.16305,0.0345088776819201,110
"KONZ",2025-04-23,0.587113636363636,0.5893,0.053389057527922,0.311685454545455,0.311,0.0364115563779535,110
"KONZ",2025-05-09,0.70103,0.70655,0.0402613447457228,0.497808181818182,0.50285,0.0450690461766099,110
"KONZ",2025-05-25,0.738010909090909,0.74435,0.0275482906959196,0.600980909090909,0.6228,0.0575356618497352,110
"KONZ",2025-06-10,0.778996363636364,0.78415,0.0269235033479506,0.558020909090909,0.5636,0.0374793327646994,110
"KONZ",2025-06-26,0.809846363636364,0.81585,0.0336336759954584,0.581765454545455,0.57685,0.0501265214578193,110
"KONZ",2025-07-12,0.755510909090909,0.75905,0.0203639605448996,0.607131818181818,0.61075,0.0287021334495155,110
"KONZ",2025-07-28,0.7696,0.7892,0.0500664677469916,0.575278181818182,0.56965,0.0529505141692914,110
"KONZ",2025-08-13,0.75375,0.7552,0.0217109905368627,0.43755,0.42595,0.0422088858638979,110
"KONZ",2025-08-29,0.647908181818182,0.65165,0.0158930377222239,0.505323636363636,0.5089,0.0177785198054298,110
"KONZ",2025-09-14,0.663825454545455,0.66575,0.0236397404337092,0.414665454545455,0.42215,0.0332853176888054,110
"KONZ",2025-09-30,0.582793636363636,0.58715,0.0362636200980935,0.33384,0.3352,0.0220789874784464,110
"KONZ",2025-10-16,0.531108181818182,0.5294,0.0376078537859934,0.278723636363636,0.2788,0.021016598626995,110
"KONZ",2025-11-01,0.478128181818182,0.4744,0.0356211825749796,0.221674545454545,0.222,0.0182020133797307,110
"KONZ",2025-11-17,0.382489090909091,0.383,0.0176850029528186,0.16325,0.1639,0.0131362287048892,110
"KONZ",2025-12-03,0.335115454545455,0.3333,0.016066839668941,0.150413636363636,0.14925,0.0149282164777312,110
"KONZ",2025-12-19,0.312132727272727,0.31395,0.0230500894905262,0.166698181818182,0.1666,0.0143741675902152,110
"DELA",2015-12-19,0.329717647058824,0.3186,0.0827903393767512,0.135147058823529,0.1174,0.0426166797986284,17
"DELA",2016-01-01,0.409182352941176,0.3993,0.100261129278089,0.164164705882353,0.1548,0.049866984834363,17
"DELA",2016-01-17,0.463811764705882,0.4772,0.106417831461373,0.174041176470588,0.1788,0.0573607668492098,17
"DELA",2016-02-02,0.403835294117647,0.389,0.105839158284968,0.153194117647059,0.1423,0.0577334767551314,17
"DELA",2016-02-18,0.437511764705882,0.4359,0.0862487092827549,0.196411764705882,0.195,0.0613769285069005,17
"DELA",2016-03-05,0.400929411764706,0.3766,0.103206944804516,0.156552941176471,0.1404,0.0706100658338372,17
"DELA",2016-03-21,0.679811764705882,0.7021,0.0744680542443616,0.272141176470588,0.2589,0.0515843248819776,17
"DELA",2016-04-06,0.733152941176471,0.731,0.066866210802309,0.402658823529412,0.3697,0.0721384697892145,17
"DELA",2016-04-22,0.834276470588235,0.8378,0.0332138248590057,0.473029411764706,0.4479,0.0512217332377806,17
"DELA",2016-05-08,0.812858823529412,0.8152,0.0496722641272714,0.528723529411765,0.5353,0.059123911505961,17
"DELA",2016-05-24,0.853035294117647,0.8631,0.0418459367976222,0.520282352941177,0.5119,0.0904437825066911,17
"DELA",2016-06-09,0.843764705882353,0.8696,0.0483594088722204,0.519794117647059,0.4865,0.0816545043964832,17
"DELA",2016-06-25,0.817823529411765,0.8451,0.0720729017160035,0.565511764705882,0.5892,0.0705162559481229,17
"DELA",2016-07-11,0.824858823529412,0.8657,0.0788694654066414,0.500688235294118,0.4996,0.0552527587812697,17
"DELA",2016-07-27,0.807505882352941,0.8246,0.0856737669198413,0.481070588235294,0.4668,0.0690245406060943,17
"DELA",2016-08-12,0.820770588235294,0.845,0.0603581784506653,0.527905882352941,0.5436,0.0535817304520421,17
"DELA",2016-08-28,0.8202,0.847,0.0691527566334127,0.431258823529412,0.4135,0.0615563467363798,17
"DELA",2016-09-13,0.800782352941177,0.8203,0.0708400066637324,0.430805882352941,0.4309,0.045012824153071,17
"DELA",2016-09-29,0.795582352941177,0.8051,0.0544037479785874,0.423164705882353,0.4249,0.0378937155273878,17
"DELA",2016-10-15,0.714894117647059,0.7342,0.0767020735589025,0.347023529411765,0.363,0.0453833742880001,17
"DELA",2016-10-31,0.652129411764706,0.6728,0.0618070663911688,0.292717647058824,0.2943,0.0248905914778586,17
"DELA",2016-11-16,0.606823529411765,0.6073,0.0479248699712864,0.2586,0.261,0.0318991966983496,17
"DELA",2016-12-02,0.516647058823529,0.5169,0.0605843535664021,0.197441176470588,0.1901,0.03600663235474,17
"DELA",2016-12-18,0.498705882352941,0.4865,0.0482326195456487,0.141288235294118,0.1395,0.0294257302873043,17
"DELA",2017-01-01,0.477270588235294,0.4629,0.0576333536754747,0.191688235294118,0.1851,0.0352891074262466,17
"DELA",2017-01-17,0.482864705882353,0.4661,0.0837261752767352,0.194588235294118,0.1823,0.0458718443376891,17
"DELA",2017-02-02,0.476047058823529,0.4549,0.0674251911162202,0.1794,0.1707,0.0409786377274794,17
"DELA",2017-02-18,0.520523529411765,0.5189,0.0701709388690554,0.222864705882353,0.195,0.074767497460264,17
"DELA",2017-03-06,0.545205882352941,0.5232,0.0667298328203757,0.243147058823529,0.2339,0.0541660423795095,17
"DELA",2017-03-22,0.741288235294118,0.753,0.0604917647530734,0.396247058823529,0.3934,0.0752356391416915,17
"DELA",2017-04-07,0.810111764705882,0.8307,0.0654221186063336,0.477894117647059,0.4844,0.120754438172,17
"DELA",2017-04-23,0.828258823529412,0.8531,0.0587951534867408,0.546282352941176,0.5685,0.072532193156678,17
"DELA",2017-05-09,0.808870588235294,0.8559,0.0901037233186418,0.539435294117647,0.5686,0.103169411292643,17
"DELA",2017-05-25,0.842705882352941,0.8543,0.0471665330317514,0.594147058823529,0.6076,0.0555992594110643,17
"DELA",2017-06-10,0.794405882352941,0.8299,0.0623712821596229,0.459735294117647,0.4495,0.0346131647855348,17
"DELA",2017-06-26,0.829035294117647,0.8446,0.0491418347894194,0.563229411764706,0.5609,0.0732329994325123,17
"DELA",2017-07-12,0.839717647058824,0.8505,0.0555183442126803,0.473582352941176,0.4562,0.075501342995457,17
"DELA",2017-07-28,0.795323529411765,0.8219,0.0821971070766162,0.538117647058824,0.5455,0.0424000182089306,17
"DELA",2017-08-13,0.792417647058824,0.8395,0.0908602789678617,0.503082352941177,0.5298,0.0826551286619145,17
"DELA",2017-08-29,0.807664705882353,0.815,0.0352158689580505,0.438958823529412,0.4363,0.0296762543716253,17
"DELA",2017-09-14,0.791435294117647,0.8019,0.0224052153854987,0.404558823529412,0.4084,0.031102754275617,17
"DELA",2017-09-30,0.767705882352941,0.7808,0.0383846237214238,0.373864705882353,0.3656,0.0282797396818038,17
"DELA",2017-10-16,0.760964705882353,0.7619,0.039909083257707,0.328741176470588,0.332,0.0381700644946981,17
"DELA",2017-11-01,0.667570588235294,0.6658,0.0346603116818408,0.284235294117647,0.303,0.04042568708718,17
"DELA",2017-11-17,0.647011764705882,0.6474,0.0486831834717203,0.2545,0.2551,0.0210230230937418,17
"DELA",2017-12-03,0.564423529411765,0.5603,0.0528832148395378,0.178670588235294,0.186,0.0323989537775891,17
"DELA",2017-12-19,0.510894117647059,0.5328,0.0483223740956019,0.240023529411765,0.2507,0.0340384622414807,17
"DELA",2018-01-01,0.483317647058824,0.4821,0.0741183617204107,0.151552941176471,0.1416,0.0374292852865083,17
"DELA",2018-01-17,0.455335294117647,0.435,0.081880697825987,0.178564705882353,0.1674,0.0411290186665156,17
"DELA",2018-02-02,0.426441176470588,0.4218,0.0735604773198857,0.179488235294118,0.1616,0.0427259271747399,17
"DELA",2018-02-18,0.461917647058824,0.47,0.0804506932482104,0.165105882352941,0.1577,0.0518786621669766,17
"DELA",2018-03-06,0.491405882352941,0.4794,0.0752015580838276,0.209905882352941,0.2024,0.0505494617996601,17
"DELA",2018-03-22,0.702152941176471,0.7169,0.0496678733897358,0.353552941176471,0.3605,0.0405422482980264,17
"DELA",2018-04-07,0.756570588235294,0.7822,0.0806087911203385,0.429470588235294,0.4261,0.0557249356740979,17
"DELA",2018-04-23,0.809876470588235,0.8305,0.0460392295956905,0.552064705882353,0.5476,0.0466205418937896,17
"DELA",2018-05-09,0.841676470588235,0.8677,0.0666594285286388,0.473582352941176,0.4935,0.0554048986473006,17
"DELA",2018-05-25,0.786829411764706,0.7709,0.061685804330351,0.456129411764706,0.4607,0.041502390965851,17
"DELA",2018-06-10,0.820570588235294,0.846,0.0685034922896808,0.595611764705882,0.5889,0.0782796420082589,17
"DELA",2018-06-26,0.767741176470588,0.7849,0.0926052715752695,0.5837,0.5729,0.0871929469624694,17
"DELA",2018-07-12,0.857147058823529,0.8772,0.0428704169219151,0.594788235294118,0.6114,0.0770274373385301,17
"DELA",2018-07-28,0.811652941176471,0.8572,0.0803164609345981,0.548652941176471,0.564,0.0479431970884173,17
"DELA",2018-08-13,0.8039,0.8296,0.0667671981589762,0.514029411764706,0.5418,0.0569861360848615,17
"DELA",2018-08-29,0.800947058823529,0.8434,0.0701572797153569,0.435882352941176,0.4469,0.0527132245657354,17
"DELA",2018-09-14,0.789488235294118,0.8123,0.0686543687826286,0.378505882352941,0.3845,0.0432128955085782,17
"DELA",2018-09-30,0.755864705882353,0.7709,0.0605012287186846,0.361835294117647,0.3685,0.0373548849077412,17
"DELA",2018-10-16,0.751547058823529,0.7507,0.0378191769749002,0.315723529411765,0.316,0.0342603548108409,17
"DELA",2018-11-01,0.6882,0.7044,0.0446367561545415,0.317247058823529,0.3317,0.0370702225115904,17
"DELA",2018-11-17,0.627005882352941,0.6384,0.0557763667536287,0.238323529411765,0.2425,0.0332450847760192,17
"DELA",2018-12-03,0.507552941176471,0.5069,0.0569785060093613,0.2113,0.2031,0.0368344607670589,17
"DELA",2018-12-19,0.497176470588235,0.5204,0.0884111172973439,0.169194117647059,0.1757,0.0471096257492595,17
"DELA",2019-01-01,0.347870588235294,0.368,0.114717668455571,0.114588235294118,0.1179,0.0437526839512867,17
"DELA",2019-01-17,0.333558823529412,0.3225,0.122047741984559,0.105794117647059,0.0856,0.0492109422612014,17
"DELA",2019-02-02,0.445247058823529,0.4633,0.0441550693245841,0.141952941176471,0.1459,0.022263510438806,17
"DELA",2019-02-18,0.288070588235294,0.2464,0.159934673244679,0.0887823529411765,0.072,0.0611368979759167,17
"DELA",2019-03-06,0.506429411764706,0.528,0.0735388057822695,0.199494117647059,0.1899,0.0533216240209851,17
"DELA",2019-03-22,0.622264705882353,0.6479,0.0820640522791227,0.281658823529412,0.271,0.0498375994960573,17
"DELA",2019-04-07,0.811547058823529,0.8059,0.0364140103127742,0.413323529411765,0.4228,0.0556745400678327,17
"DELA",2019-04-23,0.824635294117647,0.8278,0.0376436239816332,0.492347058823529,0.4915,0.0426904573301672,17
"DELA",2019-05-09,0.853282352941176,0.8638,0.0379766085125785,0.541058823529412,0.5438,0.0430406212028755,17
"DELA",2019-05-25,0.819864705882353,0.8469,0.0500078611467296,0.542211764705882,0.537,0.0643783337229318,17
"DELA",2019-06-10,0.808011764705882,0.851,0.0804839648808455,0.572576470588235,0.6058,0.106478874251021,17
"DELA",2019-06-26,0.836088235294118,0.8546,0.051435431396472,0.588641176470588,0.5915,0.0539262813805051,17
"DELA",2019-07-12,0.819529411764706,0.8369,0.061332982202746,0.451005882352941,0.4623,0.0409513502614419,17
"DELA",2019-07-28,0.846735294117647,0.8745,0.0624707525684667,0.504858823529412,0.4969,0.0525539372790414,17
"DELA",2019-08-13,0.837576470588235,0.85,0.0510824398572024,0.523917647058823,0.531,0.0544123634307282,17
"DELA",2019-08-29,0.805858823529412,0.824,0.0772439484589532,0.4317,0.4659,0.079734528279786,17
"DELA",2019-09-14,0.793994117647059,0.8315,0.0864736337748987,0.397523529411765,0.392,0.0660603562037377,17
"DELA",2019-09-30,0.761252941176471,0.7724,0.0603643118660258,0.360311764705882,0.3595,0.0355689626351567,17
"DELA",2019-10-16,0.730552941176471,0.7484,0.0588834029847021,0.308811764705882,0.3178,0.0231234967714915,17
"DELA",2019-11-01,0.7067,0.7227,0.0479668896219048,0.274317647058824,0.2688,0.0349414552375491,17
"DELA",2019-11-17,0.614852941176471,0.6187,0.0513602608741313,0.242664705882353,0.2556,0.0448941107103213,17
"DELA",2019-12-03,0.539829411764706,0.5471,0.0759642742075665,0.191676470588235,0.193,0.0464852736010525,17
"DELA",2019-12-19,0.499158823529412,0.4844,0.0550718628115067,0.200752941176471,0.196,0.0372079984285479,17
"DELA",2020-01-01,0.327,0.3416,0.176379906026735,0.106964705882353,0.113,0.0748089394823278,17
"DELA",2020-01-17,0.509729411764706,0.5054,0.0920802215781562,0.182888235294118,0.1718,0.0648643187965554,17
"DELA",2020-02-02,0.469982352941176,0.4731,0.0766319632667573,0.157258823529412,0.1366,0.0556624880285585,17
"DELA",2020-02-18,0.292388235294118,0.2431,0.169303761337252,0.102958823529412,0.0791,0.0825459346275116,17
"DELA",2020-03-05,0.351864705882353,0.3794,0.0945715399920641,0.156247058823529,0.1653,0.0620120766226936,17
"DELA",2020-03-21,0.800788235294118,0.8032,0.0417300683313744,0.471482352941176,0.4812,0.071471762215001,17
"DELA",2020-04-06,0.775982352941176,0.7914,0.0389526192202482,0.471582352941177,0.4591,0.0856242243416993,17
"DELA",2020-04-22,0.783476470588235,0.8134,0.0748811936454321,0.501694117647059,0.5351,0.0868680282856431,17
"DELA",2020-05-08,0.827447058823529,0.826,0.0511509178515774,0.542388235294118,0.5607,0.0722136316974931,17
"DELA",2020-05-24,0.847888235294118,0.8774,0.0651664204398337,0.476282352941176,0.4692,0.0338403648638375,17
"DELA",2020-06-09,0.828047058823529,0.8662,0.0831870867205892,0.550429411764706,0.5672,0.0736728729308309,17
"DELA",2020-06-25,0.6531,0.7009,0.200631696149935,0.464505882352941,0.4812,0.136398682501831,17
"DELA",2020-07-11,0.832711764705882,0.8619,0.0710716001855958,0.463623529411765,0.4612,0.0472139350379176,17
"DELA",2020-07-27,0.855952941176471,0.867,0.045540972179553,0.5537,0.5572,0.0640070113346968,17
"DELA",2020-08-12,0.828247058823529,0.8478,0.0484436285496743,0.514852941176471,0.522,0.0525625474749733,17
"DELA",2020-08-28,0.820511764705882,0.84,0.0537199553512582,0.413511764705882,0.3994,0.0521398585819062,17
"DELA",2020-09-13,0.757035294117647,0.7812,0.0530587992369841,0.397435294117647,0.4017,0.0447598025740797,17
"DELA",2020-09-29,0.799294117647059,0.8,0.0321921665663449,0.389317647058824,0.3962,0.0350419433553227,17
"DELA",2020-10-15,0.759135294117647,0.7644,0.0345155751287819,0.337723529411765,0.3512,0.0407965765936887,17
"DELA",2020-10-31,0.716558823529412,0.7274,0.0477372110991982,0.299411764705882,0.3011,0.0343979629184807,17
"DELA",2020-11-16,0.623211764705882,0.6201,0.0680422835664793,0.259952941176471,0.2678,0.0300336086253188,17
"DELA",2020-12-02,0.574788235294118,0.5769,0.0465714891638777,0.240970588235294,0.2329,0.03422505961839,17
"DELA",2020-12-18,0.503247058823529,0.5005,0.0464628092893534,0.194717647058824,0.196,0.0255565362308284,17
"DELA",2021-01-01,0.532817647058824,0.5398,0.0662850589810226,0.209970588235294,0.1964,0.043343017960017,17
"DELA",2021-01-17,0.495064705882353,0.4922,0.0551556200805556,0.201964705882353,0.2006,0.0356465801511251,17
"DELA",2021-02-02,0.446517647058824,0.4401,0.08516379978675,0.175511764705882,0.1642,0.0491128150582022,17
"DELA",2021-02-18,0.474252941176471,0.4647,0.110596152270587,0.165847058823529,0.1702,0.0526804531781839,17
"DELA",2021-03-06,0.464247058823529,0.4688,0.0681025799589033,0.1876,0.1903,0.0540537464011515,17
"DELA",2021-03-22,0.563847058823529,0.5803,0.0684598341880757,0.232488235294118,0.2297,0.0418328800459779,17
"DELA",2021-04-07,0.786864705882353,0.8055,0.0609939130280275,0.464617647058824,0.475,0.0936405376646122,17
"DELA",2021-04-23,0.803388235294118,0.826,0.0578976778717521,0.445770588235294,0.4529,0.0704630556098893,17
"DELA",2021-05-09,0.848494117647059,0.8645,0.0412412789354949,0.5683,0.5679,0.0733896961432598,17
"DELA",2021-05-25,0.768847058823529,0.7708,0.0971466746577505,0.478282352941176,0.4796,0.0578760014523952,17
"DELA",2021-06-10,0.806211764705882,0.8095,0.0657806666349709,0.519394117647059,0.5328,0.0609411239495572,17
"DELA",2021-06-26,0.828435294117647,0.8482,0.0426953004026273,0.553164705882353,0.5414,0.0737226469714062,17
"DELA",2021-07-12,0.832252941176471,0.8514,0.0681391601581559,0.531264705882353,0.5306,0.0550774901976351,17
"DELA",2021-07-28,0.827170588235294,0.8189,0.056387374082168,0.498788235294118,0.4673,0.0575297736215012,17
"DELA",2021-08-13,0.839147058823529,0.8591,0.0545884044194261,0.526805882352941,0.5597,0.0635694941637519,17
"DELA",2021-08-29,0.825052941176471,0.8289,0.0498411115150819,0.431576470588235,0.442,0.0366379504307311,17
"DELA",2021-09-14,0.788194117647059,0.7955,0.048410993981071,0.351758823529412,0.352,0.0366784006402871,17
"DELA",2021-09-30,0.779647058823529,0.777,0.0302183536457369,0.412929411764706,0.4223,0.0469835445223363,17
"DELA",2021-10-16,0.740705882352941,0.748,0.0357206780203749,0.320911764705882,0.3305,0.0395522262703527,17
"DELA",2021-11-01,0.656805882352941,0.6472,0.0560925515397124,0.276788235294118,0.2752,0.042834490809874,17
"DELA",2021-11-17,0.605517647058823,0.6074,0.0555403145842517,0.226876470588235,0.2268,0.0391843484284823,17
"DELA",2021-12-03,0.567617647058824,0.5786,0.0592886712966115,0.194188235294118,0.2146,0.0292466212226503,17
"DELA",2021-12-19,0.526476470588235,0.5361,0.0634373069397236,0.220594117647059,0.2194,0.0538971528768941,17
"DELA",2022-01-01,0.519023529411765,0.495,0.0734129206050591,0.169670588235294,0.1582,0.0366744762182414,17
"DELA",2022-01-17,0.469294117647059,0.4557,0.0892324105257462,0.176158823529412,0.162,0.0524897258854475,17
"DELA",2022-02-02,0.429929411764706,0.4215,0.0851100299957787,0.178864705882353,0.1664,0.044808759483728,17
"DELA",2022-02-18,0.426435294117647,0.4321,0.100051267740447,0.171123529411765,0.153,0.0577896998760567,17
"DELA",2022-03-06,0.482141176470588,0.5065,0.0897323315395817,0.180735294117647,0.1854,0.0623297675791478,17
"DELA",2022-03-22,0.464564705882353,0.5199,0.126451087090901,0.226194117647059,0.2423,0.096684089116231,17
"DELA",2022-04-07,0.716052941176471,0.7129,0.0502564065275147,0.339917647058824,0.3455,0.0393934517923683,17
"DELA",2022-04-23,0.812441176470588,0.8278,0.0609618226723038,0.462629411764706,0.4677,0.0541290791154104,17
"DELA",2022-05-09,0.814335294117647,0.8305,0.0380276205733489,0.540929411764706,0.5487,0.0493067663296058,17
"DELA",2022-05-25,0.830664705882353,0.8378,0.0449843575753904,0.570841176470588,0.558,0.0561880220645772,17
