"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","ndvi_n_pixels","evi_mean","evi_median","evi_sd","evi_n_pixels"
"KONZ","2022-02-02",0.284706060606061,0.28225,0.0210219941441773,132,0.156926515151515,0.1559,0.0174928463452724,132
"KONZ","2022-02-18",0.271105303030303,0.27255,0.0153022091624374,132,0.161479545454545,0.16355,0.0166862046537255,132
"KONZ","2022-03-06",0.273314393939394,0.273,0.0177453881013216,132,0.163376515151515,0.16895,0.0237249598326496,132
"KONZ","2022-03-22",0.289090909090909,0.2873,0.0238083712731194,132,0.153299242424242,0.15315,0.0228162172678572,132
"KONZ","2022-04-07",0.278259848484848,0.27365,0.0235767509362442,132,0.155392424242424,0.1603,0.0208210793848432,132
"KONZ","2022-04-23",0.435046212121212,0.432,0.0368052029289567,132,0.242598484848485,0.2443,0.026922864044782,132
"KONZ","2022-05-09",0.550502272727273,0.54535,0.0526000703362214,132,0.344320454545455,0.33835,0.0365122832800985,132
"KONZ","2022-05-25",0.700713636363636,0.7081,0.046716449810095,132,0.475974242424242,0.4793,0.0371232805317225,132
"KONZ","2022-06-10",0.786173484848485,0.7911,0.0301765690911719,132,0.578915151515151,0.57945,0.039408385368871,132
"KONZ","2022-06-26",0.827305303030303,0.8348,0.041296835200986,132,0.580334090909091,0.58315,0.0499091722047121,132
"KONZ","2022-07-12",0.76245303030303,0.76435,0.0270852582066557,132,0.573529545454545,0.5721,0.0385953280775035,132
"KONZ","2022-07-28",0.785831818181818,0.7896,0.0259778129590354,132,0.511655303030303,0.51335,0.0317646073013143,132
"KONZ","2022-08-13",0.719253787878788,0.7198,0.030220685512918,132,0.459880303030303,0.46,0.0348867949807604,132
"KONZ","2022-08-29",0.679857575757576,0.6747,0.0386799475066391,132,0.429691666666667,0.4266,0.0327684078950999,132
"KONZ","2022-09-14",0.623012121212121,0.62175,0.0326789051885321,132,0.371026515151515,0.3594,0.0385035338119425,132
"KONZ","2022-09-30",0.549216666666667,0.5488,0.0334254123891422,132,0.323513636363636,0.31975,0.0232825616121925,132
"KONZ","2022-10-16",0.374524242424242,0.37055,0.0374147766890152,132,0.239024242424242,0.239,0.0287807402766517,132
"KONZ","2022-11-01",0.384638636363636,0.3868,0.0250658968093927,132,0.193713636363636,0.1948,0.0163343910726445,132
"KONZ","2022-11-17",0.333143939393939,0.33505,0.023006213092364,132,0.190204545454545,0.18865,0.0169278841449211,132
"KONZ","2022-12-03",0.311172727272727,0.306,0.0215619614557253,132,0.1631,0.16445,0.0179907355293078,132
"KONZ","2022-12-19",0.189243939393939,0.1236,0.104902339357534,132,0.144187121212121,0.1153,0.0665290275914206,132
"LENO","12/19/2015",0.447042857,0.43,0.040284636,14,0.191985714,0.18825,0.022806843,14
"LENO","1/1/2016",0.408564286,0.406,0.017044765,14,0.150207143,0.1468,0.010454698,14
"LENO","1/17/2016",0.440535714,0.42295,0.047348278,14,0.155985714,0.1475,0.029281495,14
"LENO","2/2/2016",0.392757143,0.3969,0.028229845,14,0.139692857,0.138,0.019608023,14
"LENO","2/18/2016",0.401764286,0.3959,0.02195522,14,0.1794,0.1757,0.014712005,14
"LENO","3/5/2016",0.38545,0.3723,0.039758884,14,0.129957143,0.1203,0.023351288,14
"LENO","3/21/2016",0.730178571,0.7397,0.026385841,14,0.325842857,0.3269,0.026475699,14
"LENO","4/6/2016",0.815914286,0.81445,0.013805676,14,0.560585714,0.5535,0.032214804,14
"LENO","4/22/2016",0.898314286,0.8979,0.009831023,14,0.5577,0.5568,0.019869846,14
"LENO","5/8/2016",0.890492857,0.89315,0.0105935,14,0.669185714,0.6767,0.047690684,14
"LENO","5/24/2016",0.910885714,0.9147,0.019801859,14,0.535657143,0.5348,0.051426643,14
"LENO","6/9/2016",0.877307143,0.88075,0.022257703,14,0.596085714,0.5974,0.026132793,14
"LENO","6/25/2016",0.897857143,0.8979,0.006900247,14,0.506807143,0.4985,0.0310355,14
"LENO","7/11/2016",0.843435714,0.8613,0.055131613,14,0.573342857,0.5572,0.04681449,14
"LENO","7/27/2016",0.868878571,0.8725,0.015024451,14,0.489057143,0.4844,0.021893333,14
"LENO","8/12/2016",0.846928571,0.8549,0.022770474,14,0.56665,0.56775,0.026900894,14
"LENO","8/28/2016",0.868,0.86915,0.015965877,14,0.449185714,0.433,0.035515194,14
"LENO","9/13/2016",0.846721429,0.854,0.026163574,14,0.403778571,0.4063,0.019663757,14
"LENO","9/29/2016",0.818085714,0.8227,0.018660689,14,0.401142857,0.40705,0.016046649,14
"LENO","10/15/2016",0.763435714,0.7685,0.043461807,14,0.378414286,0.3828,0.027074082,14
"LENO","10/31/2016",0.717635714,0.7265,0.029086809,14,0.315285714,0.31845,0.019697163,14
"LENO","11/16/2016",0.680485714,0.69085,0.034423356,14,0.296707143,0.30085,0.022992757,14
"LENO","12/2/2016",0.551764286,0.5581,0.027938576,14,0.218928571,0.2196,0.020560059,14
"LENO","12/18/2016",0.483235714,0.4817,0.017065828,14,0.17345,0.1731,0.009409467,14
"LENO","1/1/2017",0.464535714,0.46735,0.022669858,14,0.177235714,0.17945,0.027198829,14
"LENO","1/17/2017",0.44545,0.4495,0.017436776,14,0.186685714,0.19045,0.011560267,14
"LENO","2/2/2017",0.4438,0.44435,0.021043508,14,0.165164286,0.1603,0.021430805,14
"LENO","2/18/2017",0.449685714,0.4495,0.012175439,14,0.197314286,0.2014,0.01390854,14
"LENO","3/6/2017",0.4788,0.47145,0.01364585,14,0.174971429,0.1693,0.017519283,14
"LENO","3/22/2017",0.74975,0.7483,0.015018284,14,0.356914286,0.3529,0.021311494,14
"LENO","4/7/2017",0.828078571,0.8262,0.011395355,14,0.46395,0.4598,0.02632921,14
"LENO","4/23/2017",0.894242857,0.89845,0.013014768,14,0.570885714,0.5723,0.029920455,14
"LENO","5/9/2017",0.895235714,0.8903,0.012334792,14,0.545,0.52975,0.027053622,14
"LENO","5/25/2017",0.861478571,0.88715,0.057745292,14,0.619457143,0.6253,0.035691794,14
"LENO","6/10/2017",0.881728571,0.87855,0.017310532,14,0.6187,0.6202,0.03144108,14
"LENO","6/26/2017",0.850642857,0.8526,0.024485026,14,0.458078571,0.4548,0.028411243,14
"LENO","7/12/2017",0.84835,0.8522,0.006419771,14,0.590107143,0.5897,0.01172443,14
"LENO","7/28/2017",0.874014286,0.885,0.024445602,14,0.491278571,0.50485,0.028195013,14
"LENO","8/13/2017",0.837128571,0.83405,0.015493345,14,0.514578571,0.5128,0.023064664,14
"LENO","8/29/2017",0.845642857,0.8521,0.017034116,14,0.4576,0.45775,0.035663836,14
"LENO","9/14/2017",0.81345,0.813,0.014997064,14,0.428271429,0.4315,0.019100118,14
"LENO","9/30/2017",0.801057143,0.80355,0.023335569,14,0.39605,0.39685,0.01776023,14
"LENO","10/16/2017",0.786914286,0.78945,0.02359504,14,0.337214286,0.33935,0.021857083,14
"LENO","11/1/2017",0.700314286,0.6874,0.029309118,14,0.273664286,0.2726,0.022802078,14
"LENO","11/17/2017",0.654992857,0.65435,0.023517341,14,0.271671429,0.27445,0.017427583,14
"LENO","12/3/2017",0.562178571,0.56545,0.018977443,14,0.225864286,0.2318,0.013205629,14
"LENO","12/19/2017",0.459728571,0.45405,0.039113473,14,0.213328571,0.21225,0.027954673,14
"LENO","1/1/2018",0.463935714,0.4518,0.049203402,14,0.1565,0.15235,0.022904954,14
"LENO","1/17/2018",0.425607143,0.4235,0.021362853,14,0.150314286,0.1492,0.015583367,14
"LENO","2/2/2018",0.422778571,0.42255,0.021518299,14,0.162578571,0.16185,0.011450373,14
"LENO","2/18/2018",0.407035714,0.40435,0.044908601,14,0.145607143,0.1418,0.028054383,14
"LENO","3/6/2018",0.4412,0.44255,0.019814641,14,0.170307143,0.1542,0.032169347,14
"LENO","3/22/2018",0.7578,0.75985,0.011646194,14,0.417907143,0.4174,0.019630019,14
"LENO","4/7/2018",0.856607143,0.86265,0.018636171,14,0.50595,0.50745,0.030291551,14
"LENO","4/23/2018",0.876921429,0.87755,0.008392596,14,0.630321429,0.6286,0.023718094,14
"LENO","5/9/2018",0.887707143,0.88775,0.013716496,14,0.59175,0.5947,0.021809022,14
"LENO","5/25/2018",0.888621429,0.8891,0.009941148,14,0.611421429,0.6149,0.021240932,14
"LENO","6/10/2018",0.84965,0.85235,0.016567426,14,0.603028571,0.593,0.033136604,14
"LENO","6/26/2018",0.824392857,0.86505,0.098021045,14,0.525928571,0.53495,0.071432975,14
"LENO","7/12/2018",0.890664286,0.9013,0.022134922,14,0.521957143,0.5046,0.06131452,14
"LENO","7/28/2018",0.876371429,0.878,0.010865926,14,0.443378571,0.4344,0.04182804,14
"LENO","8/13/2018",0.868807143,0.86755,0.009235922,14,0.56215,0.5651,0.009563613,14
"LENO","8/29/2018",0.852042857,0.85205,0.012624501,14,0.431371429,0.4297,0.015306832,14
"LENO","9/14/2018",0.823371429,0.8245,0.024619768,14,0.481421429,0.4824,0.014974346,14
"LENO","9/30/2018",0.8001,0.80305,0.017149299,14,0.387942857,0.3927,0.021353606,14
"LENO","10/16/2018",0.787907143,0.79065,0.020066523,14,0.334292857,0.33665,0.018497504,14
"LENO","11/1/2018",0.730435714,0.7288,0.011631232,14,0.371821429,0.37135,0.010195488,14
"LENO","11/17/2018",0.657885714,0.6526,0.023717629,14,0.261964286,0.26005,0.022424184,14
"LENO","12/3/2018",0.515814286,0.51665,0.012375898,14,0.20945,0.2092,0.015187026,14
"LENO","12/19/2018",0.484078571,0.48935,0.026750907,14,0.168307143,0.1722,0.018628988,14
"LENO","1/1/2019",0.321614286,0.31115,0.028535399,14,0.124464286,0.1223,0.011633943,14
"LENO","1/17/2019",0.402442857,0.4015,0.03014939,14,0.120471429,0.1188,0.0103707,14
"LENO","2/2/2019",0.417507143,0.4061,0.036653418,14,0.129628571,0.12365,0.015873947,14
"LENO","2/18/2019",0.094278571,0.0773,0.060571194,14,0.027357143,0.02215,0.017673175,14
"LENO","3/6/2019",0.489035714,0.4896,0.017219381,14,0.169107143,0.1656,0.008730976,14
"LENO","3/22/2019",0.690664286,0.6825,0.023237192,14,0.359907143,0.34595,0.031086467,14
"LENO","4/7/2019",0.845007143,0.84635,0.026432715,14,0.5099,0.5078,0.029394426,14
"LENO","4/23/2019",0.875028571,0.87275,0.019786453,14,0.568778571,0.54735,0.082452496,14
"LENO","5/9/2019",0.887607143,0.8877,0.015042374,14,0.586185714,0.5945,0.042090303,14
"LENO","5/25/2019",0.889878571,0.88955,0.013668953,14,0.603821429,0.6021,0.027094824,14
"LENO","6/10/2019",0.875207143,0.8737,0.010831824,14,0.5183,0.48705,0.077537068,14
"LENO","6/26/2019",0.882328571,0.8804,0.013371866,14,0.547857143,0.48055,0.088556794,14
"LENO","7/12/2019",0.883157143,0.88165,0.015809963,14,0.507528571,0.4952,0.043924908,14
"LENO","7/28/2019",0.874085714,0.8771,0.014181725,14,0.552328571,0.5583,0.031777966,14
"LENO","8/13/2019",0.841085714,0.83975,0.009137485,14,0.568071429,0.56755,0.017959117,14
"LENO","8/29/2019",0.854492857,0.8542,0.016873122,14,0.476992857,0.47905,0.031852822,14
"LENO","9/14/2019",0.822678571,0.81855,0.015069898,14,0.472621429,0.47525,0.032169746,14
"LENO","9/30/2019",0.821521429,0.82395,0.012722916,14,0.405864286,0.3978,0.021264872,14
"LENO","10/16/2019",0.788885714,0.7892,0.02419103,14,0.34365,0.3491,0.025811916,14
"LENO","11/1/2019",0.778185714,0.77295,0.019789619,14,0.347464286,0.33935,0.024430265,14
"LENO","11/17/2019",0.645657143,0.64955,0.024926931,14,0.301792857,0.30605,0.026101738,14
"LENO","12/3/2019",0.539371429,0.54245,0.024962138,14,0.209557143,0.2111,0.022608838,14
"LENO","12/19/2019",0.46785,0.46045,0.030469777,14,0.168685714,0.169,0.022715764,14
"LENO","1/1/2020",0.391264286,0.39175,0.062121018,14,0.121757143,0.12095,0.027214807,14
"LENO","1/17/2020",0.388628571,0.3891,0.054036546,14,0.11675,0.11415,0.023175277,14
"LENO","2/2/2020",0.418664286,0.4054,0.053536998,14,0.123292857,0.1178,0.021787804,14
"LENO","2/18/2020",0.15205,0.1522,0.061141837,14,0.04095,0.0401,0.017256693,14
"LENO","3/5/2020",0.274978571,0.25635,0.097681288,14,0.096621429,0.09635,0.040975963,14
"LENO","3/21/2020",0.817871429,0.8192,0.017196754,14,0.498914286,0.5028,0.033686675,14
"LENO","4/6/2020",0.879264286,0.8806,0.011531603,14,0.521121429,0.5282,0.024522648,14
"LENO","4/22/2020",0.880514286,0.8847,0.020661144,14,0.571435714,0.57025,0.039643345,14
"LENO","5/8/2020",0.883092857,0.88015,0.01719,14,0.607835714,0.6128,0.033279969,14
"LENO","5/24/2020",0.8938,0.89285,0.011367024,14,0.622492857,0.65495,0.073517664,14
"LENO","6/9/2020",0.883921429,0.88715,0.007200767,14,0.631442857,0.6303,0.022027595,14
"LENO","6/25/2020",0.64415,0.6304,0.078527435,14,0.531757143,0.5705,0.132867561,14
"LENO","7/11/2020",0.904514286,0.90855,0.01201146,14,0.482207143,0.4895,0.014204683,14
"LENO","7/27/2020",0.8835,0.89015,0.018977922,14,0.507442857,0.50985,0.041880815,14
"LENO","8/12/2020",0.842885714,0.8409,0.010539877,14,0.556642857,0.55235,0.023519246,14
"LENO","8/28/2020",0.835485714,0.8369,0.003405167,14,0.530471429,0.5315,0.004312313,14
"LENO","9/13/2020",0.648,0.6987,0.209465084,14,0.414192857,0.45025,0.103205765,14
"LENO","9/29/2020",0.815985714,0.81505,0.022645423,14,0.398178571,0.39675,0.024261688,14
"LENO","10/15/2020",0.776442857,0.7733,0.021747563,14,0.355828571,0.35465,0.027790852,14
"LENO","10/31/2020",0.727364286,0.7356,0.040538161,14,0.319471429,0.3244,0.037236777,14
"LENO","11/16/2020",0.647228571,0.6453,0.027076826,14,0.268714286,0.2684,0.02176415,14
"LENO","12/2/2020",0.5539,0.5559,0.033169982,14,0.243342857,0.24735,0.026751354,14
"LENO","12/18/2020",0.503857143,0.5098,0.055657797,14,0.181992857,0.185,0.035077638,14
"LENO","1/1/2021",0.473378571,0.47035,0.035119339,14,0.168657143,0.1645,0.025445136,14
"LENO","1/17/2021",0.445214286,0.4443,0.01921185,14,0.177128571,0.1744,0.027968015,14
"LENO","2/2/2021",0.4294,0.4222,0.015838755,14,0.1924,0.1892,0.013586928,14
"LENO","2/18/2021",0.413564286,0.408,0.046453858,14,0.154892857,0.1473,0.02941955,14
"LENO","3/6/2021",0.421035714,0.4146,0.015589671,14,0.193792857,0.189,0.011965879,14
"LENO","3/22/2021",0.530928571,0.52835,0.040139496,14,0.2167,0.21105,0.027249982,14
"LENO","4/7/2021",0.817064286,0.81545,0.02313022,14,0.470135714,0.4705,0.040630182,14
"LENO","4/23/2021",0.873671429,0.87375,0.019394862,14,0.550892857,0.548,0.036109161,14
"LENO","5/9/2021",0.901578571,0.907,0.021880099,14,0.556135714,0.5697,0.035713876,14
"LENO","5/25/2021",0.87015,0.8726,0.014543238,14,0.611657143,0.61035,0.02688702,14
"LENO","6/10/2021",0.8572,0.86175,0.022416066,14,0.568057143,0.58765,0.039006799,14
"LENO","6/26/2021",0.757285714,0.7628,0.103215762,14,0.592785714,0.61035,0.047637297,14
"LENO","7/12/2021",0.859135714,0.8738,0.049081449,14,0.566121429,0.5769,0.043682828,14
"LENO","7/28/2021",0.885892857,0.88385,0.014915014,14,0.535378571,0.5326,0.024379663,14
"LENO","8/13/2021",0.880214286,0.8938,0.031062811,14,0.452857143,0.4449,0.028248314,14
"LENO","8/29/2021",0.838514286,0.8318,0.02176256,14,0.502657143,0.52065,0.039409989,14
"LENO","9/14/2021",0.829514286,0.82925,0.015560347,14,0.392814286,0.394,0.020017448,14
"LENO","9/30/2021",0.754942857,0.7617,0.016326181,14,0.419521429,0.42675,0.014852981,14
"LENO","10/16/2021",0.771628571,0.7679,0.016786873,14,0.34575,0.3412,0.018668062,14
"LENO","11/1/2021",0.735492857,0.73945,0.027894181,14,0.313292857,0.31565,0.021300432,14
"LENO","11/17/2021",0.61805,0.62635,0.033163482,14,0.2485,0.25225,0.024572812,14
"LENO","12/3/2021",0.61195,0.6154,0.015028268,14,0.182528571,0.1794,0.018203188,14
"LENO","12/19/2021",0.491557143,0.4906,0.020395539,14,0.156528571,0.15785,0.013477242,14
"LENO","1/1/2022",0.47755,0.4814,0.021655333,14,0.158864286,0.1569,0.014048083,14
"LENO","1/17/2022",0.459914286,0.45615,0.025837297,14,0.158685714,0.1542,0.019978136,14
"LENO","2/2/2022",0.42265,0.42315,0.019265264,14,0.14795,0.1468,0.016229638,14
"LENO","2/18/2022",0.399178571,0.39705,0.033501485,14,0.158464286,0.15435,0.01755942,14
"LENO","3/6/2022",0.435935714,0.4337,0.036431677,14,0.151471429,0.15085,0.017330561,14
"LENO","3/22/2022",0.582514286,0.5965,0.029842893,14,0.339128571,0.3475,0.020364805,14
"LENO","4/7/2022",0.684542857,0.6901,0.027272745,14,0.3269,0.3282,0.024495588,14
"LENO","4/23/2022",0.898485714,0.8991,0.010141981,14,0.535385714,0.5302,0.021114554,14
"LENO","5/9/2022",0.856578571,0.85845,0.015461226,14,0.597764286,0.5991,0.04898547,14
"LENO","5/25/2022",0.850507143,0.8514,0.011031038,14,0.629142857,0.63025,0.027719327,14
"LENO","6/10/2022",0.881264286,0.8818,0.016792334,14,0.534364286,0.5332,0.025132651,14
"LENO","6/26/2022",0.885378571,0.88335,0.009956844,14,0.461485714,0.46045,0.013000997,14
"LENO","7/12/2022",0.843435714,0.8837,0.113444853,14,0.456328571,0.471,0.128741855,14
"LENO","7/28/2022",0.82025,0.8513,0.106860173,14,0.4746,0.4694,0.064271456,14
"LENO","8/13/2022",0.840692857,0.83855,0.046171561,14,0.477592857,0.48675,0.056601895,14
"LENO","8/29/2022",0.802114286,0.8135,0.053636911,14,0.474214286,0.47065,0.031315881,14
"LENO","9/14/2022",0.802378571,0.8011,0.010485241,14,0.409392857,0.4019,0.027921248,14
"LENO","9/30/2022",0.782,0.78165,0.01635839,14,0.388435714,0.3884,0.015610234,14
"LENO","10/16/2022",0.745821429,0.7435,0.019461172,14,0.305607143,0.30965,0.014043639,14
"LENO","11/1/2022",0.645607143,0.649,0.027594104,14,0.262707143,0.2652,0.020651298,14
"LENO","11/17/2022",0.585157143,0.5983,0.040485738,14,0.227328571,0.23305,0.024316801,14
"LENO","12/3/2022",0.519471429,0.5137,0.020157054,14,0.165414286,0.1668,0.008919198,14
"LENO","12/19/2022",0.450614286,0.4466,0.04609293,14,0.149614286,0.1498,0.026704187,14
"OSBS","2015-12-19",0.692171657754011,0.6974,0.0576581434337451,187,0.296561497326203,0.3011,0.0365777903396728,187
"OSBS","2016-01-01",0.681891978609626,0.6808,0.0551178755407769,187,0.288923529411765,0.2929,0.0322754889246583,187
"OSBS","2016-01-17",0.664982887700535,0.665,0.0470639147456546,187,0.288929946524064,0.2916,0.0347131340997811,187
"OSBS","2016-02-02",0.605062032085562,0.6068,0.0683405915537241,187,0.293412834224599,0.3031,0.0483476016683897,187
"OSBS","2016-02-18",0.577968449197861,0.5776,0.0576875074459282,187,0.279333155080214,0.2825,0.0497162028951783,187
"OSBS","2016-03-05",0.605805347593583,0.6034,0.0608535212335187,187,0.333963101604278,0.3367,0.0429898784912672,187
"OSBS","2016-03-21",0.66610320855615,0.6613,0.0820843075017199,187,0.357317647058824,0.3511,0.0675595918456283,187
"OSBS","2016-04-06",0.691226203208556,0.6904,0.0790193361937198,187,0.37279679144385,0.3631,0.0751199570463074,187
"OSBS","2016-04-22",0.680180748663102,0.6668,0.0842660836469806,187,0.404310160427807,0.3971,0.0767663628557662,187
"OSBS","2016-05-08",0.684371122994652,0.6748,0.0823750805329993,187,0.456879144385027,0.4439,0.0925333304862464,187
"OSBS","2016-05-24",0.707069518716578,0.7129,0.0737772321239734,187,0.475787700534759,0.4715,0.082879131506717,187
"OSBS","2016-06-09",0.682819786096257,0.688,0.0899104428010739,187,0.422141711229947,0.4161,0.0745486048654066,187
"OSBS","2016-06-25",0.709023529411765,0.7237,0.100258595117841,187,0.426292513368984,0.41,0.0947017238638706,187
"OSBS","2016-07-11",0.714587700534759,0.7017,0.0720063140044815,187,0.377952406417112,0.3698,0.0710742723145179,187
"OSBS","2016-07-27",0.681952406417112,0.6927,0.11722477458471,187,0.368320320855615,0.3702,0.0948380193141094,187
"OSBS","2016-08-12",0.699717647058824,0.7052,0.0825899227028837,187,0.42072192513369,0.4217,0.0728594950715443,187
"OSBS","2016-08-28",0.724180213903743,0.7182,0.0668737253638529,187,0.35709679144385,0.3566,0.0469437525516262,187
"OSBS","2016-09-13",0.752542245989305,0.7592,0.0458824817377208,187,0.423548128342246,0.4311,0.0658002004623593,187
"OSBS","2016-09-29",0.745037967914439,0.7465,0.0516700595709303,187,0.353732085561497,0.351,0.042448874213236,187
"OSBS","2016-10-15",0.719081818181818,0.7223,0.0543984700024911,187,0.389444385026738,0.3932,0.0502054500321053,187
"OSBS","2016-10-31",0.695734759358289,0.6995,0.0550543125801997,187,0.347747058823529,0.3446,0.051283453591492,187
"OSBS","2016-11-16",0.681273262032086,0.6793,0.0592678468339638,187,0.331503743315508,0.3306,0.048309672409134,187
"OSBS","2016-12-02",0.67366577540107,0.6745,0.0643612444730626,187,0.319887165775401,0.3227,0.0524352918786298,187
"OSBS","2016-12-18",0.662609625668449,0.6634,0.0641699073057034,187,0.315536898395722,0.3207,0.0463651817941163,187
"OSBS","2017-01-01",0.584536363636364,0.588,0.0644722651351106,187,0.294221390374332,0.301,0.0445704995761217,187
"OSBS","2017-01-17",0.61894385026738,0.624,0.0662033654257689,187,0.309531550802139,0.318,0.0502730086333059,187
"OSBS","2017-02-02",0.621529946524064,0.6312,0.0644529507611954,187,0.315814438502674,0.3211,0.0476537946573779,187
"OSBS","2017-02-18",0.612719786096257,0.6108,0.0647550046553236,187,0.321516577540107,0.3273,0.0427597702228873,187
"OSBS","2017-03-06",0.597255614973262,0.5979,0.0691334840057674,187,0.322747058823529,0.328,0.0555698362269696,187
"OSBS","2017-03-22",0.626916577540107,0.618,0.0811738641995317,187,0.348744919786096,0.3447,0.0639043885393664,187
"OSBS","2017-04-07",0.618212834224599,0.6056,0.0763094657665738,187,0.381442780748663,0.3794,0.0687269851117335,187
"OSBS","2017-04-23",0.67026577540107,0.6598,0.0631487210711114,187,0.373998930481283,0.3582,0.0663642020269809,187
"OSBS","2017-05-09",0.633598395721925,0.6211,0.0743941641802576,187,0.427346524064171,0.4209,0.0766094840011873,187
"OSBS","2017-05-25",0.626666310160428,0.6123,0.0832541166844862,187,0.439811764705882,0.4297,0.0900058849365593,187
"OSBS","2017-06-10",0.683883422459893,0.701,0.124014085191393,187,0.381272727272727,0.3726,0.0862011092819966,187
"OSBS","2017-06-26",0.630038502673797,0.6461,0.132499674229276,187,0.370758288770053,0.3792,0.108766233361446,187
"OSBS","2017-07-12",0.670312299465241,0.676,0.0865111783973307,187,0.399006951871658,0.3969,0.0783470985719156,187
"OSBS","2017-07-28",0.626893048128342,0.6645,0.144264464080982,187,0.353888235294118,0.3637,0.107423884383857,187
"OSBS","2017-08-13",0.685123529411765,0.7059,0.102278905435841,187,0.34334385026738,0.3582,0.115626478727605,187
"OSBS","2017-08-29",0.70995614973262,0.7093,0.0543074640124296,187,0.374533155080214,0.3687,0.0726587795773461,187
"OSBS","2017-09-14",0.701871657754011,0.7042,0.0566583621264327,187,0.365229411764706,0.3739,0.0541889162691626,187
"OSBS","2017-09-30",0.697185026737968,0.6982,0.0336704425175441,187,0.381545989304813,0.3832,0.0301847148967443,187
"OSBS","2017-10-16",0.677425668449198,0.6822,0.0715723288870747,187,0.313421390374332,0.3224,0.0538713548495421,187
"OSBS","2017-11-01",0.681501069518717,0.6812,0.0476216461459038,187,0.307802673796791,0.314,0.0422304843687197,187
"OSBS","2017-11-17",0.66934064171123,0.6704,0.0485175509271963,187,0.312104812834225,0.3268,0.0504204753205561,187
"OSBS","2017-12-03",0.654224598930481,0.6531,0.0693141658334553,187,0.286143315508021,0.2984,0.0523616055649118,187
"OSBS","2017-12-19",0.646292513368984,0.6517,0.0630890823299912,187,0.272516042780749,0.2849,0.0486023757036749,187
"OSBS","2018-01-01",0.639567914438503,0.6413,0.0342666573171584,187,0.315258823529412,0.3234,0.0418125060355639,187
"OSBS","2018-01-17",0.618441711229947,0.6229,0.043174160597428,187,0.282939572192513,0.2959,0.0560660213338087,187
"OSBS","2018-02-02",0.607712299465241,0.613,0.0355209087079247,187,0.294771122994652,0.3009,0.0423957509577285,187
"OSBS","2018-02-18",0.591629946524064,0.5981,0.0546760947301777,187,0.302868449197861,0.3099,0.0470326804621324,187
"OSBS","2018-03-06",0.605548128342246,0.6045,0.0690928278043745,187,0.302402139037433,0.306,0.0537862735389465,187
"OSBS","2018-03-22",0.641188770053476,0.6415,0.0800536723992605,187,0.335991443850267,0.339,0.0650194737706286,187
"OSBS","2018-04-07",0.673445989304813,0.6712,0.073587318642621,187,0.37757486631016,0.3838,0.0719417436015299,187
"OSBS","2018-04-23",0.673337967914439,0.6628,0.0759111450169467,187,0.393473796791444,0.3965,0.0764904063702741,187
"OSBS","2018-05-09",0.644207486631016,0.6457,0.0828701915849507,187,0.375022459893048,0.3748,0.0669562240904759,187
"OSBS","2018-05-25",0.702569518716578,0.7407,0.118070290169606,187,0.44073743315508,0.4455,0.0727867668600208,187
"OSBS","2018-06-10",0.675577540106952,0.6756,0.084699453657213,187,0.392332085561497,0.3859,0.0706186261749076,187
"OSBS","2018-06-26",0.612240106951872,0.6186,0.111522935323701,187,0.406937967914439,0.4056,0.0880435852605165,187
"OSBS","2018-07-12",0.655974331550802,0.6716,0.10537954538192,187,0.403054010695187,0.4275,0.0903344069439428,187
"OSBS","2018-07-28",0.625617647058824,0.6355,0.122686044630684,187,0.357912834224599,0.3663,0.0850246513651979,187
"OSBS","2018-08-13",0.638134759358289,0.657,0.125483738055869,187,0.36053422459893,0.3736,0.0921646020777111,187
"OSBS","2018-08-29",0.70225935828877,0.7056,0.0800434126537806,187,0.385133155080214,0.3963,0.0761396966828716,187
"OSBS","2018-09-14",0.750383422459893,0.751,0.0555475810091288,187,0.32681871657754,0.3312,0.0484643680489799,187
"OSBS","2018-09-30",0.709794117647059,0.7085,0.0628022696463971,187,0.353010695187166,0.3527,0.0564597019963276,187
"OSBS","2018-10-16",0.728451871657754,0.7277,0.0533400053040202,187,0.338816042780749,0.3339,0.0529463337481879,187
"OSBS","2018-11-01",0.695888235294118,0.7047,0.0437797047616771,187,0.357783957219251,0.3633,0.0481429218477771,187
"OSBS","2018-11-17",0.711033155080214,0.7119,0.0486604459736811,187,0.316313903743316,0.3232,0.0464222059309557,187
"OSBS","2018-12-03",0.690989304812834,0.6972,0.0515760373325973,187,0.30113422459893,0.3063,0.0475008625254212,187
"OSBS","2018-12-19",0.69137807486631,0.6923,0.0579960436223354,187,0.305734759358289,0.3173,0.0554228410691203,187
"OSBS","2019-01-01",0.670370053475936,0.6736,0.0551237011794161,187,0.28128449197861,0.2868,0.0500458727755265,187
"OSBS","2019-01-17",0.645135294117647,0.6465,0.0527616718503621,187,0.307435828877005,0.3174,0.050781499570584,187
"OSBS","2019-02-02",0.623482352941176,0.6275,0.0659357096358763,187,0.258668983957219,0.2729,0.0609864086791948,187
"OSBS","2019-02-18",0.647770588235294,0.6558,0.0627997152686552,187,0.279388235294118,0.281,0.0504971975224542,187
"OSBS","2019-03-06",0.663834759358289,0.6759,0.0624190712199237,187,0.308094652406417,0.2945,0.0730011067323826,187
"OSBS","2019-03-22",0.67631871657754,0.6836,0.0693823218355382,187,0.387952941176471,0.3861,0.0688998909858507,187
